sample_id,source_frame,relative_frame_path,label,split,video_id,frame_stem,face_id,face_id_scope,faces_in_frame,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,debug_path,landmarks_path,left_bbox_x1,left_bbox_y1,left_bbox_x2,left_bbox_y2,right_bbox_x1,right_bbox_y1,right_bbox_x2,right_bbox_y2,combined_bbox_x1,combined_bbox_y1,combined_bbox_x2,combined_bbox_y2,left_eye_width_px,left_eye_height_px,right_eye_width_px,right_eye_height_px,left_iris_landmarks_available,right_iris_landmarks_available,left_iris_visible_estimate,right_iris_visible_estimate,landmark_count,status,error,processing_ms,canonical_status,resolved_eye_path,canonical_sample_id,original_sample_id
f5c3746fc4c98d4a,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00770.jpg,Fake/train/fake_train_00770.jpg,fake,train,fake_train,fake_train_00770,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00770__face_00.jpg,fake/train/right/fake_train/fake_train_00770__face_00.jpg,fake/train/combined/fake_train/fake_train_00770__face_00.jpg,fake/train/debug/fake_train/fake_train_00770__debug.jpg,fake/train/landmarks/fake_train/fake_train_00770__face_00.npz,298.0,199.0,354.0,229.0,201.0,208.0,272.0,239.0,173.0,192.0,382.0,246.0,56.0,30.0,71.0,31.0,True,True,True,True,478,OK,,400.13,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00770__face_00.jpg,f5c3746fc4c98d4a,f5c3746fc4c98d4a
52ec4c11baf6cc43,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00771.jpg,Fake/train/fake_train_00771.jpg,fake,train,fake_train,fake_train_00771,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00771__face_00.jpg,fake/train/right/fake_train/fake_train_00771__face_00.jpg,fake/train/combined/fake_train/fake_train_00771__face_00.jpg,fake/train/debug/fake_train/fake_train_00771__debug.jpg,fake/train/landmarks/fake_train/fake_train_00771__face_00.npz,496.0,188.0,539.0,207.0,433.0,188.0,475.0,208.0,414.0,184.0,558.0,212.0,43.0,19.0,42.0,20.0,True,True,True,True,478,OK,,414.57,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00771__face_00.jpg,52ec4c11baf6cc43,52ec4c11baf6cc43
bc76dee6f46872ca,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00772.jpg,Fake/train/fake_train_00772.jpg,fake,train,fake_train,fake_train_00772,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00772__face_00.jpg,fake/train/right/fake_train/fake_train_00772__face_00.jpg,fake/train/combined/fake_train/fake_train_00772__face_00.jpg,fake/train/debug/fake_train/fake_train_00772__debug.jpg,fake/train/landmarks/fake_train/fake_train_00772__face_00.npz,327.0,163.0,352.0,174.0,288.0,162.0,313.0,174.0,276.0,160.0,364.0,176.0,25.0,11.0,25.0,12.0,True,True,True,True,478,OK,,392.8,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00772__face_00.jpg,bc76dee6f46872ca,bc76dee6f46872ca
bd976ecab2b28b30,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00773.jpg,Fake/train/fake_train_00773.jpg,fake,train,fake_train,fake_train_00773,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00773__face_00.jpg,fake/train/right/fake_train/fake_train_00773__face_00.jpg,fake/train/combined/fake_train/fake_train_00773__face_00.jpg,fake/train/debug/fake_train/fake_train_00773__debug.jpg,fake/train/landmarks/fake_train/fake_train_00773__face_00.npz,498.0,283.0,549.0,306.0,420.0,286.0,474.0,309.0,397.0,278.0,572.0,314.0,51.0,23.0,54.0,23.0,True,True,True,True,478,OK,,512.99,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00773__face_00.jpg,bd976ecab2b28b30,bd976ecab2b28b30
7cc1467679a6d4f4,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00774.jpg,Fake/train/fake_train_00774.jpg,fake,train,fake_train,fake_train_00774,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00774__face_00.jpg,fake/train/right/fake_train/fake_train_00774__face_00.jpg,fake/train/combined/fake_train/fake_train_00774__face_00.jpg,fake/train/debug/fake_train/fake_train_00774__debug.jpg,fake/train/landmarks/fake_train/fake_train_00774__face_00.npz,328.0,120.0,352.0,131.0,291.0,121.0,316.0,133.0,280.0,118.0,363.0,135.0,24.0,11.0,25.0,12.0,True,True,True,True,478,OK,,316.92,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00774__face_00.jpg,7cc1467679a6d4f4,7cc1467679a6d4f4
8e93441e84093267,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00775.jpg,Fake/train/fake_train_00775.jpg,fake,train,fake_train,fake_train_00775,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00775__face_00.jpg,fake/train/right/fake_train/fake_train_00775__face_00.jpg,fake/train/combined/fake_train/fake_train_00775__face_00.jpg,fake/train/debug/fake_train/fake_train_00775__debug.jpg,fake/train/landmarks/fake_train/fake_train_00775__face_00.npz,289.0,98.0,314.0,110.0,251.0,99.0,276.0,111.0,240.0,96.0,325.0,113.0,25.0,12.0,25.0,12.0,True,True,True,True,478,OK,,485.2,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00775__face_00.jpg,8e93441e84093267,8e93441e84093267
14082a83c826f70f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00776.jpg,Fake/train/fake_train_00776.jpg,fake,train,fake_train,fake_train_00776,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00776__face_00.jpg,fake/train/right/fake_train/fake_train_00776__face_00.jpg,fake/train/combined/fake_train/fake_train_00776__face_00.jpg,fake/train/debug/fake_train/fake_train_00776__debug.jpg,fake/train/landmarks/fake_train/fake_train_00776__face_00.npz,300.0,165.0,350.0,188.0,225.0,166.0,279.0,189.0,203.0,161.0,372.0,193.0,50.0,23.0,54.0,23.0,True,True,True,True,478,OK,,437.97,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00776__face_00.jpg,14082a83c826f70f,14082a83c826f70f
b3651a35e6a8f0d2,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00777.jpg,Fake/train/fake_train_00777.jpg,fake,train,fake_train,fake_train_00777,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00777__face_00.jpg,fake/train/right/fake_train/fake_train_00777__face_00.jpg,fake/train/combined/fake_train/fake_train_00777__face_00.jpg,fake/train/debug/fake_train/fake_train_00777__debug.jpg,fake/train/landmarks/fake_train/fake_train_00777__face_00.npz,917.0,352.0,1021.0,396.0,770.0,351.0,872.0,395.0,725.0,343.0,1066.0,404.0,104.0,44.0,102.0,44.0,True,True,True,True,478,OK,,435.49,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00777__face_00.jpg,b3651a35e6a8f0d2,b3651a35e6a8f0d2
89806185c149626d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00778.jpg,Fake/train/fake_train_00778.jpg,fake,train,fake_train,fake_train_00778,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00778__face_00.jpg,fake/train/right/fake_train/fake_train_00778__face_00.jpg,fake/train/combined/fake_train/fake_train_00778__face_00.jpg,fake/train/debug/fake_train/fake_train_00778__debug.jpg,fake/train/landmarks/fake_train/fake_train_00778__face_00.npz,651.0,161.0,693.0,179.0,589.0,156.0,632.0,174.0,570.0,152.0,712.0,183.0,42.0,18.0,43.0,18.0,True,True,True,True,478,OK,,460.14,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00778__face_00.jpg,89806185c149626d,89806185c149626d
9e42fb165d754fd3,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00779.jpg,Fake/train/fake_train_00779.jpg,fake,train,fake_train,fake_train_00779,0.0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00779__face_00.jpg,fake/train/right/fake_train/fake_train_00779__face_00.jpg,fake/train/combined/fake_train/fake_train_00779__face_00.jpg,fake/train/debug/fake_train/fake_train_00779__debug.jpg,fake/train/landmarks/fake_train/fake_train_00779__face_00.npz,598.0,258.0,660.0,283.0,507.0,258.0,567.0,283.0,479.0,254.0,688.0,287.0,62.0,25.0,60.0,25.0,True,True,True,True,478,OK,,569.79,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00779__face_00.jpg,9e42fb165d754fd3,9e42fb165d754fd3
3b99ff591df7a4cc,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00779.jpg,Fake/train/fake_train_00779.jpg,fake,train,fake_train,fake_train_00779,1.0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00779__face_01.jpg,fake/train/right/fake_train/fake_train_00779__face_01.jpg,fake/train/combined/fake_train/fake_train_00779__face_01.jpg,fake/train/debug/fake_train/fake_train_00779__debug.jpg,fake/train/landmarks/fake_train/fake_train_00779__face_01.npz,1338.0,261.0,1409.0,288.0,1235.0,272.0,1303.0,299.0,1204.0,254.0,1440.0,306.0,71.0,27.0,68.0,27.0,True,True,True,True,478,OK,,569.79,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00779__face_01.jpg,3b99ff591df7a4cc,3b99ff591df7a4cc
5b8dc899388e02e3,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00780.jpg,Fake/train/fake_train_00780.jpg,fake,train,fake_train,fake_train_00780,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00780__face_00.jpg,fake/train/right/fake_train/fake_train_00780__face_00.jpg,fake/train/combined/fake_train/fake_train_00780__face_00.jpg,fake/train/debug/fake_train/fake_train_00780__debug.jpg,fake/train/landmarks/fake_train/fake_train_00780__face_00.npz,946.0,311.0,1042.0,350.0,801.0,309.0,898.0,348.0,758.0,302.0,1085.0,357.0,96.0,39.0,97.0,39.0,True,True,True,True,478,OK,,443.37,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00780__face_00.jpg,5b8dc899388e02e3,5b8dc899388e02e3
fa617a3df9e26e90,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00781.jpg,Fake/train/fake_train_00781.jpg,fake,train,fake_train,fake_train_00781,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00781__face_00.jpg,fake/train/right/fake_train/fake_train_00781__face_00.jpg,fake/train/combined/fake_train/fake_train_00781__face_00.jpg,fake/train/debug/fake_train/fake_train_00781__debug.jpg,fake/train/landmarks/fake_train/fake_train_00781__face_00.npz,396.0,125.0,422.0,137.0,358.0,126.0,384.0,138.0,346.0,123.0,434.0,140.0,26.0,12.0,26.0,12.0,True,True,True,True,478,OK,,421.4,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00781__face_00.jpg,fa617a3df9e26e90,fa617a3df9e26e90
9085ce0cc439f802,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00782.jpg,Fake/train/fake_train_00782.jpg,fake,train,fake_train,fake_train_00782,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00782__face_00.jpg,fake/train/right/fake_train/fake_train_00782__face_00.jpg,fake/train/combined/fake_train/fake_train_00782__face_00.jpg,fake/train/debug/fake_train/fake_train_00782__debug.jpg,fake/train/landmarks/fake_train/fake_train_00782__face_00.npz,1234.0,274.0,1306.0,301.0,1134.0,249.0,1200.0,279.0,1103.0,240.0,1337.0,310.0,72.0,27.0,66.0,30.0,True,True,True,True,478,OK,,325.74,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00782__face_00.jpg,9085ce0cc439f802,9085ce0cc439f802
fac6a3f81886c1fc,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00783.jpg,Fake/train/fake_train_00783.jpg,fake,train,fake_train,fake_train_00783,0.0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00783__face_00.jpg,fake/train/right/fake_train/fake_train_00783__face_00.jpg,fake/train/combined/fake_train/fake_train_00783__face_00.jpg,fake/train/debug/fake_train/fake_train_00783__debug.jpg,fake/train/landmarks/fake_train/fake_train_00783__face_00.npz,543.0,217.0,653.0,254.0,388.0,221.0,496.0,257.0,340.0,210.0,701.0,264.0,110.0,37.0,108.0,36.0,True,True,True,True,478,OK,,508.13,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00783__face_00.jpg,fac6a3f81886c1fc,fac6a3f81886c1fc
dd581bbdcaa61743,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00783.jpg,Fake/train/fake_train_00783.jpg,fake,train,fake_train,fake_train_00783,1.0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00783__face_01.jpg,fake/train/right/fake_train/fake_train_00783__face_01.jpg,fake/train/combined/fake_train/fake_train_00783__face_01.jpg,fake/train/debug/fake_train/fake_train_00783__debug.jpg,fake/train/landmarks/fake_train/fake_train_00783__face_01.npz,1058.0,81.0,1132.0,116.0,948.0,95.0,1023.0,130.0,915.0,72.0,1165.0,139.0,74.0,35.0,75.0,35.0,True,True,True,True,478,OK,,508.13,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00783__face_01.jpg,dd581bbdcaa61743,dd581bbdcaa61743
585e38b02f8a0b93,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00784.jpg,Fake/train/fake_train_00784.jpg,fake,train,fake_train,fake_train_00784,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00784__face_00.jpg,fake/train/right/fake_train/fake_train_00784__face_00.jpg,fake/train/combined/fake_train/fake_train_00784__face_00.jpg,fake/train/debug/fake_train/fake_train_00784__debug.jpg,fake/train/landmarks/fake_train/fake_train_00784__face_00.npz,772.0,310.0,811.0,333.0,700.0,303.0,749.0,327.0,680.0,298.0,831.0,338.0,39.0,23.0,49.0,24.0,True,True,True,True,478,OK,,512.1,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00784__face_00.jpg,585e38b02f8a0b93,585e38b02f8a0b93
4649e06ac3bf8760,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00785.jpg,Fake/train/fake_train_00785.jpg,fake,train,fake_train,fake_train_00785,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00785__face_00.jpg,fake/train/right/fake_train/fake_train_00785__face_00.jpg,fake/train/combined/fake_train/fake_train_00785__face_00.jpg,fake/train/debug/fake_train/fake_train_00785__debug.jpg,fake/train/landmarks/fake_train/fake_train_00785__face_00.npz,939.0,305.0,1017.0,336.0,832.0,307.0,904.0,338.0,799.0,299.0,1050.0,344.0,78.0,31.0,72.0,31.0,True,True,True,True,478,OK,,402.79,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00785__face_00.jpg,4649e06ac3bf8760,4649e06ac3bf8760
0cd617a8b6737876,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00786.jpg,Fake/train/fake_train_00786.jpg,fake,train,fake_train,fake_train_00786,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00786__face_00.jpg,fake/train/right/fake_train/fake_train_00786__face_00.jpg,fake/train/combined/fake_train/fake_train_00786__face_00.jpg,fake/train/debug/fake_train/fake_train_00786__debug.jpg,fake/train/landmarks/fake_train/fake_train_00786__face_00.npz,674.0,349.0,736.0,375.0,572.0,350.0,635.0,376.0,542.0,344.0,766.0,381.0,62.0,26.0,63.0,26.0,True,True,True,True,478,OK,,388.33,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00786__face_00.jpg,0cd617a8b6737876,0cd617a8b6737876
ad7df29f1e3dfa40,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00787.jpg,Fake/train/fake_train_00787.jpg,fake,train,fake_train,fake_train_00787,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00787__face_00.jpg,fake/train/right/fake_train/fake_train_00787__face_00.jpg,fake/train/combined/fake_train/fake_train_00787__face_00.jpg,fake/train/debug/fake_train/fake_train_00787__debug.jpg,fake/train/landmarks/fake_train/fake_train_00787__face_00.npz,445.0,120.0,488.0,139.0,376.0,124.0,420.0,144.0,356.0,116.0,508.0,148.0,43.0,19.0,44.0,20.0,True,True,True,True,478,OK,,344.28,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00787__face_00.jpg,ad7df29f1e3dfa40,ad7df29f1e3dfa40
84f513fb5784d947,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00788.jpg,Fake/train/fake_train_00788.jpg,fake,train,fake_train,fake_train_00788,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00788__face_00.jpg,fake/train/right/fake_train/fake_train_00788__face_00.jpg,fake/train/combined/fake_train/fake_train_00788__face_00.jpg,fake/train/debug/fake_train/fake_train_00788__debug.jpg,fake/train/landmarks/fake_train/fake_train_00788__face_00.npz,1156.0,277.0,1200.0,302.0,1062.0,245.0,1123.0,272.0,1037.0,235.0,1225.0,312.0,44.0,25.0,61.0,27.0,True,True,True,True,478,OK,,463.38,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00788__face_00.jpg,84f513fb5784d947,84f513fb5784d947
90f39fa0bb666a6f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00789.jpg,Fake/train/fake_train_00789.jpg,fake,train,fake_train,fake_train_00789,0.0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00789__face_00.jpg,fake/train/right/fake_train/fake_train_00789__face_00.jpg,fake/train/combined/fake_train/fake_train_00789__face_00.jpg,fake/train/debug/fake_train/fake_train_00789__debug.jpg,fake/train/landmarks/fake_train/fake_train_00789__face_00.npz,1622.0,338.0,1724.0,375.0,1461.0,335.0,1571.0,371.0,1414.0,328.0,1771.0,382.0,102.0,37.0,110.0,36.0,True,True,True,True,478,OK,,1283.4,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00789__face_00.jpg,90f39fa0bb666a6f,90f39fa0bb666a6f
75d740df15b2a50b,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00789.jpg,Fake/train/fake_train_00789.jpg,fake,train,fake_train,fake_train_00789,1.0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00789__face_01.jpg,fake/train/right/fake_train/fake_train_00789__face_01.jpg,fake/train/combined/fake_train/fake_train_00789__face_01.jpg,fake/train/debug/fake_train/fake_train_00789__debug.jpg,fake/train/landmarks/fake_train/fake_train_00789__face_01.npz,552.0,261.0,611.0,291.0,433.0,263.0,507.0,294.0,401.0,255.0,643.0,300.0,59.0,30.0,74.0,31.0,True,True,True,True,478,OK,,1283.4,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00789__face_01.jpg,75d740df15b2a50b,75d740df15b2a50b
a760b5cbf1cc93f4,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00790.jpg,Fake/train/fake_train_00790.jpg,fake,train,fake_train,fake_train_00790,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00790__face_00.jpg,fake/train/right/fake_train/fake_train_00790__face_00.jpg,fake/train/combined/fake_train/fake_train_00790__face_00.jpg,fake/train/debug/fake_train/fake_train_00790__debug.jpg,fake/train/landmarks/fake_train/fake_train_00790__face_00.npz,762.0,166.0,805.0,184.0,701.0,166.0,740.0,185.0,682.0,163.0,824.0,188.0,43.0,18.0,39.0,19.0,True,True,True,True,478,OK,,487.94,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00790__face_00.jpg,a760b5cbf1cc93f4,a760b5cbf1cc93f4
349a30c6cc92b544,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00791.jpg,Fake/train/fake_train_00791.jpg,fake,train,fake_train,fake_train_00791,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00791__face_00.jpg,fake/train/right/fake_train/fake_train_00791__face_00.jpg,fake/train/combined/fake_train/fake_train_00791__face_00.jpg,fake/train/debug/fake_train/fake_train_00791__debug.jpg,fake/train/landmarks/fake_train/fake_train_00791__face_00.npz,345.0,151.0,381.0,165.0,298.0,152.0,333.0,165.0,283.0,148.0,396.0,168.0,36.0,14.0,35.0,13.0,True,True,True,True,478,OK,,720.51,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00791__face_00.jpg,349a30c6cc92b544,349a30c6cc92b544
f47da07b84942f02,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00792.jpg,Fake/train/fake_train_00792.jpg,fake,train,fake_train,fake_train_00792,0.0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00792__face_00.jpg,fake/train/right/fake_train/fake_train_00792__face_00.jpg,fake/train/combined/fake_train/fake_train_00792__face_00.jpg,fake/train/debug/fake_train/fake_train_00792__debug.jpg,fake/train/landmarks/fake_train/fake_train_00792__face_00.npz,782.0,203.0,837.0,228.0,702.0,195.0,753.0,219.0,678.0,189.0,861.0,234.0,55.0,25.0,51.0,24.0,True,True,True,True,478,OK,,1046.22,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00792__face_00.jpg,f47da07b84942f02,f47da07b84942f02
