sample_id,original_sample_id,source_video,frame_index,face_index,roi_state,label,split,status,skip_reason,sha256,output_path,run_id,source_frame,frame_stem,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,landmarks_path
aedbec731203a458,aedbec731203a458,fake_train,536,0,not_recorded,fake,train,SUCCESS,,fbb645feefcbabaf2d675fed61fee26fa3c6f4afb3f7d380eb857f8843d8da59,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00536__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00536.jpg,fake_train_00536,True,True,fake/train/left/fake_train/fake_train_00536__face_00.jpg,fake/train/right/fake_train/fake_train_00536__face_00.jpg,fake/train/combined/fake_train/fake_train_00536__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00536__face_00.npz
6827e38f825f9ad2,6827e38f825f9ad2,fake_train,537,0,not_recorded,fake,train,SUCCESS,,482f7b6a2228ca0723573e585dfa4528cf4ee2187bd3322b1072cbee19fb5a2a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00537__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00537.jpg,fake_train_00537,True,True,fake/train/left/fake_train/fake_train_00537__face_00.jpg,fake/train/right/fake_train/fake_train_00537__face_00.jpg,fake/train/combined/fake_train/fake_train_00537__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00537__face_00.npz
0eee881c659f5525,0eee881c659f5525,fake_train,538,0,not_recorded,fake,train,SUCCESS,,42cd99aa51710d760868b9782434ce42b4d3700ce13ea468ac4a836d3f4fb3de,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00538__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00538.jpg,fake_train_00538,True,True,fake/train/left/fake_train/fake_train_00538__face_00.jpg,fake/train/right/fake_train/fake_train_00538__face_00.jpg,fake/train/combined/fake_train/fake_train_00538__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00538__face_00.npz
61eac242df03bedd,61eac242df03bedd,fake_train,539,0,not_recorded,fake,train,SUCCESS,,bad1e446c22d8a81484c3eac7b491359a7d84f5dd658acdaf27fad27428177fc,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00539__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00539.jpg,fake_train_00539,True,True,fake/train/left/fake_train/fake_train_00539__face_00.jpg,fake/train/right/fake_train/fake_train_00539__face_00.jpg,fake/train/combined/fake_train/fake_train_00539__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00539__face_00.npz
3ea49f69a9897e02,3ea49f69a9897e02,fake_train,540,0,not_recorded,fake,train,SUCCESS,,c40a825e2e166e08477721ef32253fe3e51412c46249dbad5d1ee83e4df56e39,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00540__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00540.jpg,fake_train_00540,True,True,fake/train/left/fake_train/fake_train_00540__face_00.jpg,fake/train/right/fake_train/fake_train_00540__face_00.jpg,fake/train/combined/fake_train/fake_train_00540__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00540__face_00.npz
0e9637a746d2df83,0e9637a746d2df83,fake_train,540,1,not_recorded,fake,train,SUCCESS,,3c5f98b0ae240c9d9876221b2dc60071568d29f8a82f2d205b36c84a195b7df0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00540__face_01.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00540.jpg,fake_train_00540,True,True,fake/train/left/fake_train/fake_train_00540__face_01.jpg,fake/train/right/fake_train/fake_train_00540__face_01.jpg,fake/train/combined/fake_train/fake_train_00540__face_01.jpg,fake/train/landmarks/fake_train/fake_train_00540__face_01.npz
e07575c2d398c5b9,e07575c2d398c5b9,fake_train,541,0,not_recorded,fake,train,SUCCESS,,fba3c636f9151976061dfc30ab77e9718e98a15a7093c93be867a80a7e99dcca,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00541__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00541.jpg,fake_train_00541,True,True,fake/train/left/fake_train/fake_train_00541__face_00.jpg,fake/train/right/fake_train/fake_train_00541__face_00.jpg,fake/train/combined/fake_train/fake_train_00541__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00541__face_00.npz
fcb57e67be091e85,fcb57e67be091e85,fake_train,542,0,not_recorded,fake,train,SUCCESS,,f22861f170a5072413a08e01a4e904e2a6a1268fce296d699113445d8c8cc017,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00542__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00542.jpg,fake_train_00542,True,True,fake/train/left/fake_train/fake_train_00542__face_00.jpg,fake/train/right/fake_train/fake_train_00542__face_00.jpg,fake/train/combined/fake_train/fake_train_00542__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00542__face_00.npz
21964d873ea76e37,21964d873ea76e37,fake_train,543,0,not_recorded,fake,train,SUCCESS,,3d44a802db924566b4a905cb5cb99f39c974457c5dfdd6491b2cac490629ddb7,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00543__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00543.jpg,fake_train_00543,True,True,fake/train/left/fake_train/fake_train_00543__face_00.jpg,fake/train/right/fake_train/fake_train_00543__face_00.jpg,fake/train/combined/fake_train/fake_train_00543__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00543__face_00.npz
9bb2c5f7f397c1a8,9bb2c5f7f397c1a8,fake_train,544,0,not_recorded,fake,train,SUCCESS,,33f2dba64c7b56411ec5f2ccb7ce001c3cf217f4150b504a981b1210da68376a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00544__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00544.jpg,fake_train_00544,True,True,fake/train/left/fake_train/fake_train_00544__face_00.jpg,fake/train/right/fake_train/fake_train_00544__face_00.jpg,fake/train/combined/fake_train/fake_train_00544__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00544__face_00.npz
c65638a08b01ba20,c65638a08b01ba20,fake_train,545,0,not_recorded,fake,train,SUCCESS,,16dfdfd1fd5279185ef0760e51c180f7520be7c647970df09273db6eb2103ffa,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00545__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00545.jpg,fake_train_00545,True,True,fake/train/left/fake_train/fake_train_00545__face_00.jpg,fake/train/right/fake_train/fake_train_00545__face_00.jpg,fake/train/combined/fake_train/fake_train_00545__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00545__face_00.npz
b76dabf1f3ff8a57,b76dabf1f3ff8a57,fake_train,546,0,not_recorded,fake,train,SUCCESS,,b1ae09c7362baa9ff83c62ca47a23acce4fb008f4fc3e96092cdc36223eb1822,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00546__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00546.jpg,fake_train_00546,True,True,fake/train/left/fake_train/fake_train_00546__face_00.jpg,fake/train/right/fake_train/fake_train_00546__face_00.jpg,fake/train/combined/fake_train/fake_train_00546__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00546__face_00.npz
7c348c8da69309d5,7c348c8da69309d5,fake_train,547,0,not_recorded,fake,train,SUCCESS,,fa7dc081cb84fd6b0416605ba3740991c216bd06ae1aa4cf803f861a8a311ea5,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00547__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00547.jpg,fake_train_00547,True,True,fake/train/left/fake_train/fake_train_00547__face_00.jpg,fake/train/right/fake_train/fake_train_00547__face_00.jpg,fake/train/combined/fake_train/fake_train_00547__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00547__face_00.npz
ba1620c185fa1075,ba1620c185fa1075,fake_train,548,0,not_recorded,fake,train,SUCCESS,,594a525c73bfdf3a76d118d451f0d99e7aeb15c8a5c0b833d41da3f2ee25ec6d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00548__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00548.jpg,fake_train_00548,True,True,fake/train/left/fake_train/fake_train_00548__face_00.jpg,fake/train/right/fake_train/fake_train_00548__face_00.jpg,fake/train/combined/fake_train/fake_train_00548__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00548__face_00.npz
fc9f34f62f6753e3,fc9f34f62f6753e3,fake_train,549,0,not_recorded,fake,train,SUCCESS,,af06e885a05c028c16c503ba366b701e431204a59aff2d13638d97086a6f2298,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00549__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00549.jpg,fake_train_00549,True,True,fake/train/left/fake_train/fake_train_00549__face_00.jpg,fake/train/right/fake_train/fake_train_00549__face_00.jpg,fake/train/combined/fake_train/fake_train_00549__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00549__face_00.npz
a67284fc71e527cd,a67284fc71e527cd,fake_train,550,0,not_recorded,fake,train,SUCCESS,,b781a77925d7298d3623a2e64c40234501db4eeb9383a4e5e5873d480a2a828c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00550__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00550.jpg,fake_train_00550,True,True,fake/train/left/fake_train/fake_train_00550__face_00.jpg,fake/train/right/fake_train/fake_train_00550__face_00.jpg,fake/train/combined/fake_train/fake_train_00550__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00550__face_00.npz
1b66065bb0e7ce94,1b66065bb0e7ce94,fake_train,551,0,not_recorded,fake,train,SUCCESS,,e091f6ec426b472c0f927669d38256160be11e9cf90fe3a78891f9479d7044eb,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00551__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00551.jpg,fake_train_00551,True,True,fake/train/left/fake_train/fake_train_00551__face_00.jpg,fake/train/right/fake_train/fake_train_00551__face_00.jpg,fake/train/combined/fake_train/fake_train_00551__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00551__face_00.npz
91c559cab9296fa9,91c559cab9296fa9,fake_train,552,0,not_recorded,fake,train,SUCCESS,,b42fb5839e0b67d827686ab56008b20be857617fd0b8e9fb783d34d9b08eb09f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00552__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00552.jpg,fake_train_00552,True,True,fake/train/left/fake_train/fake_train_00552__face_00.jpg,fake/train/right/fake_train/fake_train_00552__face_00.jpg,fake/train/combined/fake_train/fake_train_00552__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00552__face_00.npz
7fbfca66030b9484,7fbfca66030b9484,fake_train,553,0,not_recorded,fake,train,SUCCESS,,52e6355356a3c7ffb8b59f550439ac71fb06439034994346f0be7dbc2bbe4164,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00553__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00553.jpg,fake_train_00553,True,True,fake/train/left/fake_train/fake_train_00553__face_00.jpg,fake/train/right/fake_train/fake_train_00553__face_00.jpg,fake/train/combined/fake_train/fake_train_00553__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00553__face_00.npz
a988682df7812c24,a988682df7812c24,fake_train,555,0,not_recorded,fake,train,SUCCESS,,cf80d6c82d80d2d8bbcb2bfa7d9d85c96f5417720acbac5c418c8799c98ea703,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00555__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00555.jpg,fake_train_00555,True,True,fake/train/left/fake_train/fake_train_00555__face_00.jpg,fake/train/right/fake_train/fake_train_00555__face_00.jpg,fake/train/combined/fake_train/fake_train_00555__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00555__face_00.npz
7a1b320f7d026f8b,7a1b320f7d026f8b,fake_train,556,0,not_recorded,fake,train,SUCCESS,,d52c34ab2f5e110cc782ee4480b192382a52a20cf8ddb45f0c5a7ddb3f8a4ae4,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00556__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00556.jpg,fake_train_00556,True,True,fake/train/left/fake_train/fake_train_00556__face_00.jpg,fake/train/right/fake_train/fake_train_00556__face_00.jpg,fake/train/combined/fake_train/fake_train_00556__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00556__face_00.npz
354e9985e3241162,354e9985e3241162,fake_train,557,0,not_recorded,fake,train,SUCCESS,,aa3f4bbe019c750ebc0109779d1440db99b0bf59d16a861fa95f8fa3b25da16b,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00557__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00557.jpg,fake_train_00557,True,True,fake/train/left/fake_train/fake_train_00557__face_00.jpg,fake/train/right/fake_train/fake_train_00557__face_00.jpg,fake/train/combined/fake_train/fake_train_00557__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00557__face_00.npz
dedb0f79bb552a3c,dedb0f79bb552a3c,fake_train,558,0,not_recorded,fake,train,SUCCESS,,494cb89ab5aa98e3d313017889d972be03b6ed8431715f51845cdef9cd6d2aa8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00558__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00558.jpg,fake_train_00558,True,True,fake/train/left/fake_train/fake_train_00558__face_00.jpg,fake/train/right/fake_train/fake_train_00558__face_00.jpg,fake/train/combined/fake_train/fake_train_00558__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00558__face_00.npz
a2770f1cd059274f,a2770f1cd059274f,fake_train,559,0,not_recorded,fake,train,SUCCESS,,6c7b81a14f9b8500013ba4efc1d83af2d3747677cca3f044de65740a70454e89,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00559__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00559.jpg,fake_train_00559,True,True,fake/train/left/fake_train/fake_train_00559__face_00.jpg,fake/train/right/fake_train/fake_train_00559__face_00.jpg,fake/train/combined/fake_train/fake_train_00559__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00559__face_00.npz
5e7c26cace43085d,5e7c26cace43085d,fake_train,560,0,not_recorded,fake,train,SUCCESS,,fb1c873704c84ba5a0ebbdb5aba70d81cb120d1ff8a7c098fec10f6603aa29d8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00560__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00560.jpg,fake_train_00560,True,True,fake/train/left/fake_train/fake_train_00560__face_00.jpg,fake/train/right/fake_train/fake_train_00560__face_00.jpg,fake/train/combined/fake_train/fake_train_00560__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00560__face_00.npz
41b782cb9167f06c,41b782cb9167f06c,fake_train,561,0,not_recorded,fake,train,SUCCESS,,87712e00ce9aad3a9601026a4bc3e2a4bea4349f1fd50f5a1c34e3c87e2cda7f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00561__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00561.jpg,fake_train_00561,True,True,fake/train/left/fake_train/fake_train_00561__face_00.jpg,fake/train/right/fake_train/fake_train_00561__face_00.jpg,fake/train/combined/fake_train/fake_train_00561__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00561__face_00.npz
e29e78fa58f6eb3b,e29e78fa58f6eb3b,fake_train,562,0,not_recorded,fake,train,SUCCESS,,0b6e447a9de42ae119bbb747ce1ecd59fa99c471f2feae2b3a0c209f199a1af1,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00562__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00562.jpg,fake_train_00562,True,True,fake/train/left/fake_train/fake_train_00562__face_00.jpg,fake/train/right/fake_train/fake_train_00562__face_00.jpg,fake/train/combined/fake_train/fake_train_00562__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00562__face_00.npz
f3d92e4229165312,f3d92e4229165312,fake_train,563,0,not_recorded,fake,train,SUCCESS,,17de9b73379f7afe0eb713aabcac74bf98ba8049b5267b14695f8b3636e106c5,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00563__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00563.jpg,fake_train_00563,True,True,fake/train/left/fake_train/fake_train_00563__face_00.jpg,fake/train/right/fake_train/fake_train_00563__face_00.jpg,fake/train/combined/fake_train/fake_train_00563__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00563__face_00.npz
f6ac714eb9c9766b,f6ac714eb9c9766b,fake_train,564,0,not_recorded,fake,train,SUCCESS,,1cece54ea479be7282d31273d2c7ca1394b1b873e66ec6555af73f79efddd381,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00564__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00564.jpg,fake_train_00564,True,True,fake/train/left/fake_train/fake_train_00564__face_00.jpg,fake/train/right/fake_train/fake_train_00564__face_00.jpg,fake/train/combined/fake_train/fake_train_00564__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00564__face_00.npz
51f6f60a9b329a75,51f6f60a9b329a75,fake_train,565,0,not_recorded,fake,train,SUCCESS,,8ff4c319cba66e2050ad03c8377593f18f4f4aea0bce6b8337e314ae0d7bcccd,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00565__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00565.jpg,fake_train_00565,True,True,fake/train/left/fake_train/fake_train_00565__face_00.jpg,fake/train/right/fake_train/fake_train_00565__face_00.jpg,fake/train/combined/fake_train/fake_train_00565__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00565__face_00.npz
606f4e5a69cc3321,606f4e5a69cc3321,fake_train,567,0,not_recorded,fake,train,SUCCESS,,6039b0c32816773694a46c3b4d3c8bbae3c068ea4a4adbc349052e954b49d1e6,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00567__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00567.jpg,fake_train_00567,True,True,fake/train/left/fake_train/fake_train_00567__face_00.jpg,fake/train/right/fake_train/fake_train_00567__face_00.jpg,fake/train/combined/fake_train/fake_train_00567__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00567__face_00.npz
f62f0400b4bbb349,f62f0400b4bbb349,fake_train,568,0,not_recorded,fake,train,SUCCESS,,dcaa9c13e35baff8ba8e413cbbe038db27824296bb623cb5b3aec44a945526aa,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/fake/train/combined/fake_train/fake_train_00568__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00568.jpg,fake_train_00568,True,True,fake/train/left/fake_train/fake_train_00568__face_00.jpg,fake/train/right/fake_train/fake_train_00568__face_00.jpg,fake/train/combined/fake_train/fake_train_00568__face_00.jpg,fake/train/landmarks/fake_train/fake_train_00568__face_00.npz
