sample_id,path,source_frame,relative_frame_path,class_name,label,split,video_id,metadata_file
real_train_real_train_00118_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00118_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00118.jpg,Real/train/real_train_00118.jpg,real,0,train,real_train_00118,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00119_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00119_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00119.jpg,Real/train/real_train_00119.jpg,real,0,train,real_train_00119,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00120_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00120_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00120.jpg,Real/train/real_train_00120.jpg,real,0,train,real_train_00120,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00121_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00121_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00121.jpg,Real/train/real_train_00121.jpg,real,0,train,real_train_00121,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00122_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00122_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00122.jpg,Real/train/real_train_00122.jpg,real,0,train,real_train_00122,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00123_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00123_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00123.jpg,Real/train/real_train_00123.jpg,real,0,train,real_train_00123,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00124_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00124_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00124.jpg,Real/train/real_train_00124.jpg,real,0,train,real_train_00124,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00125_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00125_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00125.jpg,Real/train/real_train_00125.jpg,real,0,train,real_train_00125,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00126_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00126_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00126.jpg,Real/train/real_train_00126.jpg,real,0,train,real_train_00126,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00127_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00127_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00127.jpg,Real/train/real_train_00127.jpg,real,0,train,real_train_00127,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00128_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00128_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00128.jpg,Real/train/real_train_00128.jpg,real,0,train,real_train_00128,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00129_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00129_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00129.jpg,Real/train/real_train_00129.jpg,real,0,train,real_train_00129,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00130_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00130_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00130.jpg,Real/train/real_train_00130.jpg,real,0,train,real_train_00130,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00130_face01,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00130_face01.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00130.jpg,Real/train/real_train_00130.jpg,real,0,train,real_train_00130,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00131_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00131_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00131.jpg,Real/train/real_train_00131.jpg,real,0,train,real_train_00131,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00132_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00132_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00132.jpg,Real/train/real_train_00132.jpg,real,0,train,real_train_00132,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00133_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00133_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00133.jpg,Real/train/real_train_00133.jpg,real,0,train,real_train_00133,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00134_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00134_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00134.jpg,Real/train/real_train_00134.jpg,real,0,train,real_train_00134,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00135_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00135_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00135.jpg,Real/train/real_train_00135.jpg,real,0,train,real_train_00135,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00135_face01,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00135_face01.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00135.jpg,Real/train/real_train_00135.jpg,real,0,train,real_train_00135,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00136_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00136_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00136.jpg,Real/train/real_train_00136.jpg,real,0,train,real_train_00136,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00137_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00137_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00137.jpg,Real/train/real_train_00137.jpg,real,0,train,real_train_00137,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00138_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00138_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00138.jpg,Real/train/real_train_00138.jpg,real,0,train,real_train_00138,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00138_face01,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00138_face01.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00138.jpg,Real/train/real_train_00138.jpg,real,0,train,real_train_00138,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00138_face02,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00138_face02.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00138.jpg,Real/train/real_train_00138.jpg,real,0,train,real_train_00138,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00138_face03,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00138_face03.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00138.jpg,Real/train/real_train_00138.jpg,real,0,train,real_train_00138,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00139_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00139_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00139.jpg,Real/train/real_train_00139.jpg,real,0,train,real_train_00139,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00140_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00140_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00140.jpg,Real/train/real_train_00140.jpg,real,0,train,real_train_00140,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00141_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00141_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00141.jpg,Real/train/real_train_00141.jpg,real,0,train,real_train_00141,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00142_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00142_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00142.jpg,Real/train/real_train_00142.jpg,real,0,train,real_train_00142,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00143_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00143_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00143.jpg,Real/train/real_train_00143.jpg,real,0,train,real_train_00143,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00145_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00145_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00145.jpg,Real/train/real_train_00145.jpg,real,0,train,real_train_00145,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00146_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00146_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00146.jpg,Real/train/real_train_00146.jpg,real,0,train,real_train_00146,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00147_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00147_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00147.jpg,Real/train/real_train_00147.jpg,real,0,train,real_train_00147,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00148_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00148_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00148.jpg,Real/train/real_train_00148.jpg,real,0,train,real_train_00148,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00149_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00149_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00149.jpg,Real/train/real_train_00149.jpg,real,0,train,real_train_00149,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00150_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00150_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00150.jpg,Real/train/real_train_00150.jpg,real,0,train,real_train_00150,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00151_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00151_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00151.jpg,Real/train/real_train_00151.jpg,real,0,train,real_train_00151,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00152_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00152_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00152.jpg,Real/train/real_train_00152.jpg,real,0,train,real_train_00152,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00153_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00153_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00153.jpg,Real/train/real_train_00153.jpg,real,0,train,real_train_00153,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00154_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00154_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00154.jpg,Real/train/real_train_00154.jpg,real,0,train,real_train_00154,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00155_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00155_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00155.jpg,Real/train/real_train_00155.jpg,real,0,train,real_train_00155,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00156_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00156_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00156.jpg,Real/train/real_train_00156.jpg,real,0,train,real_train_00156,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00157_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00157_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00157.jpg,Real/train/real_train_00157.jpg,real,0,train,real_train_00157,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00158_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00158_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00158.jpg,Real/train/real_train_00158.jpg,real,0,train,real_train_00158,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00159_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00159_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00159.jpg,Real/train/real_train_00159.jpg,real,0,train,real_train_00159,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00160_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00160_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00160.jpg,Real/train/real_train_00160.jpg,real,0,train,real_train_00160,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00161_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00161_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00161.jpg,Real/train/real_train_00161.jpg,real,0,train,real_train_00161,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00162_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00162_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00162.jpg,Real/train/real_train_00162.jpg,real,0,train,real_train_00162,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00163_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00163_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00163.jpg,Real/train/real_train_00163.jpg,real,0,train,real_train_00163,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00164_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00164_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00164.jpg,Real/train/real_train_00164.jpg,real,0,train,real_train_00164,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00165_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00165_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00165.jpg,Real/train/real_train_00165.jpg,real,0,train,real_train_00165,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00166_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00166_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00166.jpg,Real/train/real_train_00166.jpg,real,0,train,real_train_00166,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00167_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00167_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00167.jpg,Real/train/real_train_00167.jpg,real,0,train,real_train_00167,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
real_train_real_train_00168_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/mouth/real_train_real_train_00168_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Real/train/real_train_00168.jpg,Real/train/real_train_00168.jpg,real,0,train,real_train_00168,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/real/train/metadata.csv
