sample_id,source_frame,relative_frame_path,label,split,video_id,frame_stem,face_id,face_id_scope,faces_in_frame,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,debug_path,landmarks_path,left_bbox_x1,left_bbox_y1,left_bbox_x2,left_bbox_y2,right_bbox_x1,right_bbox_y1,right_bbox_x2,right_bbox_y2,combined_bbox_x1,combined_bbox_y1,combined_bbox_x2,combined_bbox_y2,left_eye_width_px,left_eye_height_px,right_eye_width_px,right_eye_height_px,left_iris_landmarks_available,right_iris_landmarks_available,left_iris_visible_estimate,right_iris_visible_estimate,landmark_count,status,error,processing_ms
d00edd68887747a7,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00334.jpg,Fake/train/fake_train_00334.jpg,fake,train,fake_train,fake_train_00334,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00334__face_00.jpg,fake/train/right/fake_train/fake_train_00334__face_00.jpg,fake/train/combined/fake_train/fake_train_00334__face_00.jpg,fake/train/debug/fake_train/fake_train_00334__debug.jpg,fake/train/landmarks/fake_train/fake_train_00334__face_00.npz,327,113,358,127,281,112,312,126,267,109,372,130,31,14,31,14,True,True,True,True,478,ok,,370.67
a7f1fd9569404dce,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00335.jpg,Fake/train/fake_train_00335.jpg,fake,train,fake_train,fake_train_00335,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00335__face_00.jpg,fake/train/right/fake_train/fake_train_00335__face_00.jpg,fake/train/combined/fake_train/fake_train_00335__face_00.jpg,fake/train/debug/fake_train/fake_train_00335__debug.jpg,fake/train/landmarks/fake_train/fake_train_00335__face_00.npz,295,102,320,113,258,101,283,113,247,99,331,115,25,11,25,12,True,True,True,True,478,ok,,411.81
6980c78b65740c0d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00336.jpg,Fake/train/fake_train_00336.jpg,fake,train,fake_train,fake_train_00336,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00336__face_00.jpg,fake/train/right/fake_train/fake_train_00336__face_00.jpg,fake/train/combined/fake_train/fake_train_00336__face_00.jpg,fake/train/debug/fake_train/fake_train_00336__debug.jpg,fake/train/landmarks/fake_train/fake_train_00336__face_00.npz,366,166,398,180,313,169,348,183,298,163,413,186,32,14,35,14,True,True,True,True,478,ok,,393.38
c16de3b61f460289,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00337.jpg,Fake/train/fake_train_00337.jpg,fake,train,fake_train,fake_train_00337,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00337__face_00.jpg,fake/train/right/fake_train/fake_train_00337__face_00.jpg,fake/train/combined/fake_train/fake_train_00337__face_00.jpg,fake/train/debug/fake_train/fake_train_00337__debug.jpg,fake/train/landmarks/fake_train/fake_train_00337__face_00.npz,235,118,266,131,188,119,219,132,174,115,280,135,31,13,31,13,True,True,True,True,478,ok,,457.01
06d4e828c9ab423d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00338.jpg,Fake/train/fake_train_00338.jpg,fake,train,fake_train,fake_train_00338,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00338__face_00.jpg,fake/train/right/fake_train/fake_train_00338__face_00.jpg,fake/train/combined/fake_train/fake_train_00338__face_00.jpg,fake/train/debug/fake_train/fake_train_00338__debug.jpg,fake/train/landmarks/fake_train/fake_train_00338__face_00.npz,883,217,944,243,787,229,854,256,759,210,972,263,61,26,67,27,True,True,True,True,478,ok,,408.07
6c801c4d506808e2,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00339.jpg,Fake/train/fake_train_00339.jpg,fake,train,fake_train,fake_train_00339,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00339__face_00.jpg,fake/train/right/fake_train/fake_train_00339__face_00.jpg,fake/train/combined/fake_train/fake_train_00339__face_00.jpg,fake/train/debug/fake_train/fake_train_00339__debug.jpg,fake/train/landmarks/fake_train/fake_train_00339__face_00.npz,378,158,413,176,334,144,365,162,320,138,427,182,35,18,31,18,True,True,True,True,478,ok,,384.87
c233c0b4be11e4b3,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00340.jpg,Fake/train/fake_train_00340.jpg,fake,train,fake_train,fake_train_00340,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00340__face_00.jpg,fake/train/right/fake_train/fake_train_00340__face_00.jpg,fake/train/combined/fake_train/fake_train_00340__face_00.jpg,fake/train/debug/fake_train/fake_train_00340__debug.jpg,fake/train/landmarks/fake_train/fake_train_00340__face_00.npz,568,189,612,204,501,184,540,202,481,180,632,208,44,15,39,18,True,True,True,True,478,ok,,495.44
0f9fed7813062580,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00341.jpg,Fake/train/fake_train_00341.jpg,fake,train,fake_train,fake_train_00341,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00341__face_00.jpg,fake/train/right/fake_train/fake_train_00341__face_00.jpg,fake/train/combined/fake_train/fake_train_00341__face_00.jpg,fake/train/debug/fake_train/fake_train_00341__debug.jpg,fake/train/landmarks/fake_train/fake_train_00341__face_00.npz,645,191,699,216,566,200,621,224,542,185,723,230,54,25,55,24,True,True,True,True,478,ok,,303.86
a3191e3f180d7512,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00342.jpg,Fake/train/fake_train_00342.jpg,fake,train,fake_train,fake_train_00342,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00342__face_00.jpg,fake/train/right/fake_train/fake_train_00342__face_00.jpg,fake/train/combined/fake_train/fake_train_00342__face_00.jpg,fake/train/debug/fake_train/fake_train_00342__debug.jpg,fake/train/landmarks/fake_train/fake_train_00342__face_00.npz,433,145,477,165,374,152,417,172,355,140,496,177,44,20,43,20,True,True,True,True,478,ok,,507.86
7beba836b95bad52,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00343.jpg,Fake/train/fake_train_00343.jpg,fake,train,fake_train,fake_train_00343,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00343__face_00.jpg,fake/train/right/fake_train/fake_train_00343__face_00.jpg,fake/train/combined/fake_train/fake_train_00343__face_00.jpg,fake/train/debug/fake_train/fake_train_00343__debug.jpg,fake/train/landmarks/fake_train/fake_train_00343__face_00.npz,396,154,432,168,338,166,373,180,321,149,449,185,36,14,35,14,True,True,True,True,478,ok,,492.12
a17a2e57378cff7a,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00344.jpg,Fake/train/fake_train_00344.jpg,fake,train,fake_train,fake_train_00344,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00344__face_00.jpg,fake/train/right/fake_train/fake_train_00344__face_00.jpg,fake/train/combined/fake_train/fake_train_00344__face_00.jpg,fake/train/debug/fake_train/fake_train_00344__debug.jpg,fake/train/landmarks/fake_train/fake_train_00344__face_00.npz,1115,196,1152,215,1054,191,1097,210,1036,187,1170,219,37,19,43,19,True,True,True,True,478,ok,,917.65
9d788c75ae53d386,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00345.jpg,Fake/train/fake_train_00345.jpg,fake,train,fake_train,fake_train_00345,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00345__face_00.jpg,fake/train/right/fake_train/fake_train_00345__face_00.jpg,fake/train/combined/fake_train/fake_train_00345__face_00.jpg,fake/train/debug/fake_train/fake_train_00345__debug.jpg,fake/train/landmarks/fake_train/fake_train_00345__face_00.npz,329,121,354,133,291,123,316,135,280,118,365,138,25,12,25,12,True,True,True,True,478,ok,,359.28
8e3aeaa490c41975,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00346.jpg,Fake/train/fake_train_00346.jpg,fake,train,fake_train,fake_train_00346,0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00346__face_00.jpg,fake/train/right/fake_train/fake_train_00346__face_00.jpg,fake/train/combined/fake_train/fake_train_00346__face_00.jpg,fake/train/debug/fake_train/fake_train_00346__debug.jpg,fake/train/landmarks/fake_train/fake_train_00346__face_00.npz,1382,421,1469,457,1252,383,1330,434,1213,370,1508,470,87,36,78,51,True,True,True,True,478,ok,,500.11
51d28684afcea713,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00346.jpg,Fake/train/fake_train_00346.jpg,fake,train,fake_train,fake_train_00346,1,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00346__face_01.jpg,fake/train/right/fake_train/fake_train_00346__face_01.jpg,fake/train/combined/fake_train/fake_train_00346__face_01.jpg,fake/train/debug/fake_train/fake_train_00346__debug.jpg,fake/train/landmarks/fake_train/fake_train_00346__face_01.npz,756,310,804,336,673,324,733,350,649,303,828,357,48,26,60,26,True,True,True,True,478,ok,,500.11
11168be8a204ddba,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00347.jpg,Fake/train/fake_train_00347.jpg,fake,train,fake_train,fake_train_00347,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00347__face_00.jpg,fake/train/right/fake_train/fake_train_00347__face_00.jpg,fake/train/combined/fake_train/fake_train_00347__face_00.jpg,fake/train/debug/fake_train/fake_train_00347__debug.jpg,fake/train/landmarks/fake_train/fake_train_00347__face_00.npz,327,115,354,127,281,114,311,126,268,112,367,129,27,12,30,12,True,True,True,True,478,ok,,389.18
0f54defc3e98aae8,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00348.jpg,Fake/train/fake_train_00348.jpg,fake,train,fake_train,fake_train_00348,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00348__face_00.jpg,fake/train/right/fake_train/fake_train_00348__face_00.jpg,fake/train/combined/fake_train/fake_train_00348__face_00.jpg,fake/train/debug/fake_train/fake_train_00348__debug.jpg,fake/train/landmarks/fake_train/fake_train_00348__face_00.npz,1240,282,1313,312,1153,275,1213,302,1124,268,1342,319,73,30,60,27,True,True,True,True,478,ok,,433.63
f225d81b16305116,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00349.jpg,Fake/train/fake_train_00349.jpg,fake,train,fake_train,fake_train_00349,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00349__face_00.jpg,fake/train/right/fake_train/fake_train_00349__face_00.jpg,fake/train/combined/fake_train/fake_train_00349__face_00.jpg,fake/train/debug/fake_train/fake_train_00349__debug.jpg,fake/train/landmarks/fake_train/fake_train_00349__face_00.npz,709,216,757,235,638,203,685,223,617,197,778,241,48,19,47,20,True,True,True,True,478,ok,,421.76
1755a3a2755b453a,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00350.jpg,Fake/train/fake_train_00350.jpg,fake,train,fake_train,fake_train_00350,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00350__face_00.jpg,fake/train/right/fake_train/fake_train_00350__face_00.jpg,fake/train/combined/fake_train/fake_train_00350__face_00.jpg,fake/train/debug/fake_train/fake_train_00350__debug.jpg,fake/train/landmarks/fake_train/fake_train_00350__face_00.npz,308,126,339,140,263,130,293,144,249,123,353,147,31,14,30,14,True,True,True,True,478,ok,,371.15
b41e688c3cdfef35,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00351.jpg,Fake/train/fake_train_00351.jpg,fake,train,fake_train,fake_train_00351,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00351__face_00.jpg,fake/train/right/fake_train/fake_train_00351__face_00.jpg,fake/train/combined/fake_train/fake_train_00351__face_00.jpg,fake/train/debug/fake_train/fake_train_00351__debug.jpg,fake/train/landmarks/fake_train/fake_train_00351__face_00.npz,920,180,971,203,844,181,893,201,821,176,994,207,51,23,49,20,True,True,True,True,478,ok,,529.47
34508bf08f2055d8,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00352.jpg,Fake/train/fake_train_00352.jpg,fake,train,fake_train,fake_train_00352,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00352__face_00.jpg,fake/train/right/fake_train/fake_train_00352__face_00.jpg,fake/train/combined/fake_train/fake_train_00352__face_00.jpg,fake/train/debug/fake_train/fake_train_00352__debug.jpg,fake/train/landmarks/fake_train/fake_train_00352__face_00.npz,734,341,856,390,562,353,682,402,509,330,909,413,122,49,120,49,True,True,True,True,478,ok,,480.07
b126ebfe5982b3d1,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00353.jpg,Fake/train/fake_train_00353.jpg,fake,train,fake_train,fake_train_00353,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00353__face_00.jpg,fake/train/right/fake_train/fake_train_00353__face_00.jpg,fake/train/combined/fake_train/fake_train_00353__face_00.jpg,fake/train/debug/fake_train/fake_train_00353__debug.jpg,fake/train/landmarks/fake_train/fake_train_00353__face_00.npz,642,230,698,253,559,221,618,244,534,215,723,259,56,23,59,23,True,True,True,True,478,ok,,492.86
,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00354.jpg,Fake/train/fake_train_00354.jpg,fake,train,fake_train,fake_train_00354,,frame_local_detection_order,0,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,0,no_face,,290.93
,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00355.jpg,Fake/train/fake_train_00355.jpg,fake,train,fake_train,fake_train_00355,,frame_local_detection_order,0,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,0,no_face,,250.68
970f043ff56b9d3f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00356.jpg,Fake/train/fake_train_00356.jpg,fake,train,fake_train,fake_train_00356,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00356__face_00.jpg,fake/train/right/fake_train/fake_train_00356__face_00.jpg,fake/train/combined/fake_train/fake_train_00356__face_00.jpg,fake/train/debug/fake_train/fake_train_00356__debug.jpg,fake/train/landmarks/fake_train/fake_train_00356__face_00.npz,478,177,570,212,332,169,428,204,289,161,613,220,92,35,96,35,True,True,True,True,478,ok,,463.01
54ee46c522161e1a,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00357.jpg,Fake/train/fake_train_00357.jpg,fake,train,fake_train,fake_train_00357,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00357__face_00.jpg,fake/train/right/fake_train/fake_train_00357__face_00.jpg,fake/train/combined/fake_train/fake_train_00357__face_00.jpg,fake/train/debug/fake_train/fake_train_00357__debug.jpg,fake/train/landmarks/fake_train/fake_train_00357__face_00.npz,457,171,472,180,432,169,447,178,425,167,479,182,15,9,15,9,True,True,False,False,478,ok,,429.97
14a331cdbf7c6332,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00358.jpg,Fake/train/fake_train_00358.jpg,fake,train,fake_train,fake_train_00358,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00358__face_00.jpg,fake/train/right/fake_train/fake_train_00358__face_00.jpg,fake/train/combined/fake_train/fake_train_00358__face_00.jpg,fake/train/debug/fake_train/fake_train_00358__debug.jpg,fake/train/landmarks/fake_train/fake_train_00358__face_00.npz,1054,296,1133,327,938,303,1016,334,903,289,1168,341,79,31,78,31,True,True,True,True,478,ok,,1043.28
5709796053b4b59c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00359.jpg,Fake/train/fake_train_00359.jpg,fake,train,fake_train,fake_train_00359,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00359__face_00.jpg,fake/train/right/fake_train/fake_train_00359__face_00.jpg,fake/train/combined/fake_train/fake_train_00359__face_00.jpg,fake/train/debug/fake_train/fake_train_00359__debug.jpg,fake/train/landmarks/fake_train/fake_train_00359__face_00.npz,727,214,787,239,648,220,699,244,623,209,812,249,60,25,51,24,True,True,True,True,478,ok,,456.31
834214f6d3cf9073,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00360.jpg,Fake/train/fake_train_00360.jpg,fake,train,fake_train,fake_train_00360,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00360__face_00.jpg,fake/train/right/fake_train/fake_train_00360__face_00.jpg,fake/train/combined/fake_train/fake_train_00360__face_00.jpg,fake/train/debug/fake_train/fake_train_00360__debug.jpg,fake/train/landmarks/fake_train/fake_train_00360__face_00.npz,975,237,1030,262,887,237,946,262,861,233,1056,266,55,25,59,25,True,True,True,True,478,ok,,429.16
1f67901b59b6f1d2,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00361.jpg,Fake/train/fake_train_00361.jpg,fake,train,fake_train,fake_train_00361,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00361__face_00.jpg,fake/train/right/fake_train/fake_train_00361__face_00.jpg,fake/train/combined/fake_train/fake_train_00361__face_00.jpg,fake/train/debug/fake_train/fake_train_00361__debug.jpg,fake/train/landmarks/fake_train/fake_train_00361__face_00.npz,246,122,270,134,210,124,235,136,199,119,281,139,24,12,25,12,True,True,True,True,478,ok,,504.47
4f57ba22ef166103,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00362.jpg,Fake/train/fake_train_00362.jpg,fake,train,fake_train,fake_train_00362,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00362__face_00.jpg,fake/train/right/fake_train/fake_train_00362__face_00.jpg,fake/train/combined/fake_train/fake_train_00362__face_00.jpg,fake/train/debug/fake_train/fake_train_00362__debug.jpg,fake/train/landmarks/fake_train/fake_train_00362__face_00.npz,399,148,435,163,345,149,380,164,329,145,451,167,36,15,35,15,True,True,True,True,478,ok,,351.49
b44c2e006c61643c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00363.jpg,Fake/train/fake_train_00363.jpg,fake,train,fake_train,fake_train_00363,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00363__face_00.jpg,fake/train/right/fake_train/fake_train_00363__face_00.jpg,fake/train/combined/fake_train/fake_train_00363__face_00.jpg,fake/train/debug/fake_train/fake_train_00363__debug.jpg,fake/train/landmarks/fake_train/fake_train_00363__face_00.npz,1180,247,1240,273,1091,258,1146,283,1064,241,1267,289,60,26,55,25,True,True,True,True,478,ok,,527.77
2d12ca895cb3bbcf,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00364.jpg,Fake/train/fake_train_00364.jpg,fake,train,fake_train,fake_train_00364,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00364__face_00.jpg,fake/train/right/fake_train/fake_train_00364__face_00.jpg,fake/train/combined/fake_train/fake_train_00364__face_00.jpg,fake/train/debug/fake_train/fake_train_00364__debug.jpg,fake/train/landmarks/fake_train/fake_train_00364__face_00.npz,844,361,943,400,725,378,803,416,686,351,982,426,99,39,78,38,True,True,True,True,478,ok,,405.13
a3d4bccc58f5f6c7,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00365.jpg,Fake/train/fake_train_00365.jpg,fake,train,fake_train,fake_train_00365,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00365__face_00.jpg,fake/train/right/fake_train/fake_train_00365__face_00.jpg,fake/train/combined/fake_train/fake_train_00365__face_00.jpg,fake/train/debug/fake_train/fake_train_00365__debug.jpg,fake/train/landmarks/fake_train/fake_train_00365__face_00.npz,670,182,719,205,597,180,648,203,575,176,741,209,49,23,51,23,True,True,True,True,478,ok,,908.28
44e2f026696ece2e,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00366.jpg,Fake/train/fake_train_00366.jpg,fake,train,fake_train,fake_train_00366,0,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00366__face_00.jpg,fake/train/right/fake_train/fake_train_00366__face_00.jpg,fake/train/combined/fake_train/fake_train_00366__face_00.jpg,fake/train/debug/fake_train/fake_train_00366__debug.jpg,fake/train/landmarks/fake_train/fake_train_00366__face_00.npz,515,455,582,480,422,459,484,483,393,450,611,488,67,25,62,24,True,True,True,True,478,ok,,490.06
7b58190effc3890c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00366.jpg,Fake/train/fake_train_00366.jpg,fake,train,fake_train,fake_train_00366,1,frame_local_detection_order,2,True,True,fake/train/left/fake_train/fake_train_00366__face_01.jpg,fake/train/right/fake_train/fake_train_00366__face_01.jpg,fake/train/combined/fake_train/fake_train_00366__face_01.jpg,fake/train/debug/fake_train/fake_train_00366__debug.jpg,fake/train/landmarks/fake_train/fake_train_00366__face_01.npz,1099,252,1146,276,1054,262,1085,281,1037,247,1163,286,47,24,31,19,True,True,True,False,478,ok,,490.06
58c694dbdbb230a4,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00367.jpg,Fake/train/fake_train_00367.jpg,fake,train,fake_train,fake_train_00367,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00367__face_00.jpg,fake/train/right/fake_train/fake_train_00367__face_00.jpg,fake/train/combined/fake_train/fake_train_00367__face_00.jpg,fake/train/debug/fake_train/fake_train_00367__debug.jpg,fake/train/landmarks/fake_train/fake_train_00367__face_00.npz,1045,454,1191,520,813,460,969,526,745,441,1259,539,146,66,156,66,True,True,True,True,478,ok,,398.23
855ef458ceb6e53f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00368.jpg,Fake/train/fake_train_00368.jpg,fake,train,fake_train,fake_train_00368,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00368__face_00.jpg,fake/train/right/fake_train/fake_train_00368__face_00.jpg,fake/train/combined/fake_train/fake_train_00368__face_00.jpg,fake/train/debug/fake_train/fake_train_00368__debug.jpg,fake/train/landmarks/fake_train/fake_train_00368__face_00.npz,439,106,471,120,389,107,421,121,374,103,486,124,32,14,32,14,True,True,True,True,478,ok,,440.6
7edeeebb91f85e04,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00369.jpg,Fake/train/fake_train_00369.jpg,fake,train,fake_train,fake_train_00369,0,frame_local_detection_order,1,True,True,fake/train/left/fake_train/fake_train_00369__face_00.jpg,fake/train/right/fake_train/fake_train_00369__face_00.jpg,fake/train/combined/fake_train/fake_train_00369__face_00.jpg,fake/train/debug/fake_train/fake_train_00369__debug.jpg,fake/train/landmarks/fake_train/fake_train_00369__face_00.npz,362,146,392,158,318,149,348,161,305,143,405,164,30,12,30,12,True,True,True,True,478,ok,,386.43
