sample_id,source_video,frame_index,face_index,label,split,status,skip_reason,input_path,input_relative_path,output_path,output_relative_path,input_sha256,output_sha256,run_id,processed_at,input_width,input_height,roi_width,roi_height,face_count,blur_score,eye_landmark_fraction,alignment_applied,alignment_angle_degrees,error_type,error_message
cde1ccc7847e3f17eb21c0c5d89d37da025fe9f1fc6497fd999f2379a9647e7a,,469,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00469.jpg,Fake/train/fake_train_00469.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00469.jpg,fake/train/fake_train_00469.jpg,6b86f652805512b22aa932ea8b8c3ea4116c695fc125082b5e868e968fa3b7b8,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:48.287757+00:00,640,480,,,1,,,,,,
5b61398bfc789d2b7df06bf9b539ee94632b924b8d12324ee9cef2b11144cfa0,,473,0.0,fake,train,skipped,roi_height_too_small:12,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00473.jpg,Fake/train/fake_train_00473.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00473.jpg,fake/train/fake_train_00473.jpg,ee8f3e323bbff8b62b4123737e3a2b3a6c2e735d2204a122d70f094554e6f3f0,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:49.197034+00:00,656,480,,,1,,,,,,
18f712a6788514e07cc3d66a2709d99068b3353e770b7c2034dddab3715a7106,,476,,fake,train,skipped,multiple_faces_detected:2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00476.jpg,Fake/train/fake_train_00476.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00476.jpg,fake/train/fake_train_00476.jpg,7868a8404806e0b958fa67f42abf9fd6e0a28a3e95f108b4df09fc039e11033b,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:50.483177+00:00,1920,1080,,,2,,,,,,
88e055151bf3244823a5fb74e266088132c0cc8c75929cbffcec311b0a3f017e,,480,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00480.jpg,Fake/train/fake_train_00480.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00480.jpg,fake/train/fake_train_00480.jpg,8ef496031932a0976f369837b9246cd8547df5ec8abf3bbca2ceaff4a7f30034,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:51.614641+00:00,640,480,,,1,,,,,,
a70b3b485e97908684d40f49385fb4ea91c7853c7399ec13c3c3bc8d9e5226f9,,483,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00483.jpg,Fake/train/fake_train_00483.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00483.jpg,fake/train/fake_train_00483.jpg,8375fc18e85617469a8027134414e6977de8809bee5d59e51b3c2cad7935b071,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:52.309223+00:00,1920,1080,,,1,,,,,,
56bb91ce590580feef14ae5b3b8f296c94666a04409b12d9b1b02cb1923e8b54,,485,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00485.jpg,Fake/train/fake_train_00485.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00485.jpg,fake/train/fake_train_00485.jpg,0f50c7f4f1ef63eebc35b52a558c4f5759a6285828c6625dcf0116aaaa2e44b3,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:53.003812+00:00,1280,720,,,0,,,,,,
e0de5150a83295b72b001c9709669ef01812fa39513b255ea118aa8175809600,,488,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00488.jpg,Fake/train/fake_train_00488.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00488.jpg,fake/train/fake_train_00488.jpg,fbff7f1b5641eecf792e7291d55418fd955c0779ce723863176263d8f4e6f2cc,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:53.955551+00:00,640,480,,,1,,,,,,
728b1eea9d494aa732531ff9824f7a5025ad374fea62d02815fc0150e282d124,,489,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00489.jpg,Fake/train/fake_train_00489.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00489.jpg,fake/train/fake_train_00489.jpg,992d4bedcbada15e1620b07a2796f82fdd445fb6ccd29b3020c44ac5e843bca9,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:54.196166+00:00,1920,1080,,,0,,,,,,
3c4fd8139f53a39ab8cb75c706bcb0f21e36b56336e2908ea0ffde651df2fda2,,491,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00491.jpg,Fake/train/fake_train_00491.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00491.jpg,fake/train/fake_train_00491.jpg,04a1aa5d6d0942182f0859ae233bfde25652939761722bd334555be4f8a3a331,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:54.881765+00:00,960,720,,,1,,,,,,
7b6ea30d170ef45a6f7ee992c1173e2f3bd79d51e01809b48a4a58472d8e2783,,492,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00492.jpg,Fake/train/fake_train_00492.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00492.jpg,fake/train/fake_train_00492.jpg,321442f9bd3348b560debd72047f52f1390c7357e4a851ab7a9e6c158747c5d9,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:55.111098+00:00,640,480,,,1,,,,,,
e2151dbeb4bbdad65900077d517ad299e2b46b007b19ed7c61ba03120802a8a7,,502,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00502.jpg,Fake/train/fake_train_00502.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00502.jpg,fake/train/fake_train_00502.jpg,58cae2b96175839b76942f81b96c9d2dc9e75d8a57ff144d229321aee7e2483b,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:58.103899+00:00,640,480,,,1,,,,,,
c3d0de505af3ca10eacd9bca10d79e2731b9404d9abafcbf327ddae87cb4f268,,506,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00506.jpg,Fake/train/fake_train_00506.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00506.jpg,fake/train/fake_train_00506.jpg,e68385ba09c0e04afccc9362e5849507c18af48bbe7c72812fbf87f42b0a704c,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:31:59.145576+00:00,1920,1080,,,0,,,,,,
08a227386627e311063f7e9d66d64eb865f79e167bdc9bd664a6d30340371e77,,509,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00509.jpg,Fake/train/fake_train_00509.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00509.jpg,fake/train/fake_train_00509.jpg,567c906e8f3286cf37a882d8960321851a7c66b8bdbc9a0cffac2c6f856cfc6b,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:00.161206+00:00,1920,1080,,,1,,,,,,
a0fa93e9948cc0e3c5c555b38457eb6f316e82501f9c58c1af0c597c6eeb3bfc,,510,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00510.jpg,Fake/train/fake_train_00510.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00510.jpg,fake/train/fake_train_00510.jpg,13a0f5c2900a00803dbf42b448ee7543a88f039727bdc12842071eb2dcc560ef,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:00.356695+00:00,600,480,,,1,,,,,,
2ebcfe3385b3a79fc25116a074d2ab2a5e9edb01cf0702f11218179769b2547d,,511,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00511.jpg,Fake/train/fake_train_00511.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00511.jpg,fake/train/fake_train_00511.jpg,b5db449dedf526c5837e3ee332269da0432e7bf0ccac3819c192562976da36b4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:00.564748+00:00,1920,1080,,,1,,,,,,
4a723f1ca7c09c01768bc34682a695cb4af727cbd8ca715648b88aafe18ca30b,,512,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00512.jpg,Fake/train/fake_train_00512.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00512.jpg,fake/train/fake_train_00512.jpg,8e194c80f3aa97be16bdc3bee395c4196fb76b810560fb5037d6dfcf4f6603f4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:00.811220+00:00,1920,1080,,,0,,,,,,
b3f7a959974330040bba7a31d63c62a14632a881c199e4185737785586dfb6b8,,513,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00513.jpg,Fake/train/fake_train_00513.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00513.jpg,fake/train/fake_train_00513.jpg,f827fef13d964194e6e986b6268b7485778ef2994d6c3946a0eb306a32b49846,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:01.074478+00:00,1920,1080,,,0,,,,,,
690a83478b3ad8159ba6dfa94a9d8f375d0abe793e0d92673d98ee92ae560cc2,,514,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00514.jpg,Fake/train/fake_train_00514.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00514.jpg,fake/train/fake_train_00514.jpg,5ea0ff19455d66b287cec80c07d90323b516dcd789490693e935fcc71b9e28c4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:01.366881+00:00,640,480,,,1,,,,,,
42dd2c522f64240086b794892a5cde44be4a62eac520f1a7806a3e0b223bfd83,,518,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00518.jpg,Fake/train/fake_train_00518.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00518.jpg,fake/train/fake_train_00518.jpg,68b0aa9607667667b13cef3a9ad252d5b05ec88d114e4f473787139018eb48c8,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:02.846412+00:00,854,480,,,1,,,,,,
ae24ac0443390b9504c13d35a919bc140513bc2b5b1b6666832f9acf3cb0f143,,520,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00520.jpg,Fake/train/fake_train_00520.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00520.jpg,fake/train/fake_train_00520.jpg,0fc1eb267c6bdb81e8973272ad4e1774de948c5ca0aa377717ba94e7f1a7f8c9,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:03.466315+00:00,640,480,,,1,,,,,,
3a9f4150c6f2e3f5f3ef616b2727d1a64a6fc13276f81f7cfe2fa199a8072041,,523,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00523.jpg,Fake/train/fake_train_00523.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00523.jpg,fake/train/fake_train_00523.jpg,ff150c3c9d17a08cdce084b887892d0dc800af35a67433e6e26e902cbe3ed420,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:04.315385+00:00,832,480,,,1,,,,,,
6326a0fbfe21ff149daf55345bd0eb5493313d8f90e8d1485ced72c950eb4bc7,,526,0.0,fake,train,skipped,too_much_eye_inside_roi:0.2812,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00526.jpg,Fake/train/fake_train_00526.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00526.jpg,fake/train/fake_train_00526.jpg,4f5adbec97c6f5389ab5c93e879a3fe8b17222bf74d4b60e7a1ba37b92ec8fd6,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:05.189846+00:00,1280,720,,,1,,,,,,
22d072ea686167fba85afea22c04393f7f4e6cf5d4070be6a1a1f6ad944205fc,,527,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00527.jpg,Fake/train/fake_train_00527.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00527.jpg,fake/train/fake_train_00527.jpg,81e852cc417932dab9c47798d189a58c7a821e494fb1dbc22aa99f84ed1afe81,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:05.425359+00:00,1920,1080,,,1,,,,,,
5d9c9c130b2a0e0f8380e675a7dc8b7647ab60b82ed517086b010500559d6bed,,529,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00529.jpg,Fake/train/fake_train_00529.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00529.jpg,fake/train/fake_train_00529.jpg,023abfb55fd1e131783baafc097d0efccf77ecd18c963d9b3590a44c38a3f678,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:05.951573+00:00,1280,720,,,1,,,,,,
3bf312bd819b89d97ead4d2b0d7c6d6190ababd4b3a1e0d2a570a9832761011f,,532,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00532.jpg,Fake/train/fake_train_00532.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00532.jpg,fake/train/fake_train_00532.jpg,100ac6bddc0d91bb1a027d32a2264f87e072b49015fca1763a1065c8edd5f42a,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:06.781345+00:00,1280,720,,,1,,,,,,
6573afe897bcbfd3e583d132156b87b9c72e509637d6d41f5a59d23d21a26d71,,535,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00535.jpg,Fake/train/fake_train_00535.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00535.jpg,fake/train/fake_train_00535.jpg,d9a1258b1e0a699a4941970616620d5db0ab43fdd15cfe47ee0bd330efb2afaf,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:07.697035+00:00,1920,1080,,,0,,,,,,
33330075dfa5af3073cb959398b1d57b8830de12e80d42a30bf6118175d5b44c,,538,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00538.jpg,Fake/train/fake_train_00538.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00538.jpg,fake/train/fake_train_00538.jpg,a8127cc5af8c8e87192865af0f3d4ccc0eb88a0b8bacaa0a338df3d6953c4530,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:08.468310+00:00,1280,720,,,1,,,,,,
d92abe29def2732109058e685cf277e0fcf65378a84e00cb77b08f37e36e18be,,541,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00541.jpg,Fake/train/fake_train_00541.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00541.jpg,fake/train/fake_train_00541.jpg,0f273d6db57dea0986fc0a3841155206091642512ad45d8463b6c6fa4a83cff8,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:09.185003+00:00,1920,1080,,,1,,,,,,
4029d7457c998d09793653a0df0277673520f96add4778eb00ed0c170062455b,,542,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00542.jpg,Fake/train/fake_train_00542.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00542.jpg,fake/train/fake_train_00542.jpg,6cb2505725c7e5ea0d93c8751feea109ba2cfbc77fe64a549bba51e565c90eef,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:09.445113+00:00,720,480,,,1,,,,,,
e589ada4e0adc23bf24fb891ecce136642af56fb54516bad5b4b038b7a724b18,,550,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00550.jpg,Fake/train/fake_train_00550.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00550.jpg,fake/train/fake_train_00550.jpg,cd1ea8c2a0529ee097df96d3157ee3edd95cb4920e5c07a4496f8dd3d2269bf1,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:11.813356+00:00,1280,720,,,1,,,,,,
28cbd10b45da5e87e0d1334d15861a792472ac8e8ed169020b4b9d09224719ca,,553,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00553.jpg,Fake/train/fake_train_00553.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00553.jpg,fake/train/fake_train_00553.jpg,47a814b04a21d8710cbe8bb6e964de3eb25d440b30654c53d9dd99c5451e15d7,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:12.623562+00:00,640,480,,,1,,,,,,
f3d9484fb7654e31ec803ae279574b402d2e804ab3e024aac105bcb9867f0db6,,554,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00554.jpg,Fake/train/fake_train_00554.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00554.jpg,fake/train/fake_train_00554.jpg,6f421382f6ac89e86d85da38890d436defa1198b2a35623abe5cc6a67d630499,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:12.955352+00:00,1920,1080,,,0,,,,,,
b913dc206c78243bc3861148b8fd3cc44d0ae372b744890c9ad92fa00d06715d,,555,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00555.jpg,Fake/train/fake_train_00555.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00555.jpg,fake/train/fake_train_00555.jpg,2ac7b6b7bad3fadecd7e3cd1628310230f90d8e86d7fe335d9c45254235e1a7d,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:13.271502+00:00,1280,720,,,1,,,,,,
504b0958a6bcdbf6c149b35ef0535aac3b2514805a81f18db2bade67c5eba061,,561,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00561.jpg,Fake/train/fake_train_00561.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00561.jpg,fake/train/fake_train_00561.jpg,041b64d0cb8684530c94edae1bd13e1bc2fb87655eda52996a53ff0d2f9bc4fb,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:14.717702+00:00,654,480,,,1,,,,,,
313fbeffcda049173156f235fb51ada49b0f516e682c96b0f1c66a5feafc7cb5,,562,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00562.jpg,Fake/train/fake_train_00562.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00562.jpg,fake/train/fake_train_00562.jpg,cfa6fc021a3898bc33d82f9b4804841fcfabf7be4000e000d0c09cda1a7a1036,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:14.896119+00:00,854,480,,,1,,,,,,
fb93179bb1310f384df1568272b3a2e8c624d4fd0e1ea6da3d75737903ac2fcf,,563,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00563.jpg,Fake/train/fake_train_00563.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00563.jpg,fake/train/fake_train_00563.jpg,cbf59a12b0cfcce734a8c289db361137dc4098713c58880a5863f4567857e321,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:15.129953+00:00,1920,1080,,,0,,,,,,
62cafe81449882868755ceeb73255f22754dd9a9020e0eae515bf9be9581b4a5,,565,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00565.jpg,Fake/train/fake_train_00565.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00565.jpg,fake/train/fake_train_00565.jpg,75fa082e1278614f725e1205fa7763bb9d5b8e3b85b548d210c9c7957e72bb32,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:15.586197+00:00,600,480,,,1,,,,,,
815e62da3c74fbddeb248171ff7a28dc9f9d9390c11650ca57a39cfbc9cce438,,566,,fake,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00566.jpg,Fake/train/fake_train_00566.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00566.jpg,fake/train/fake_train_00566.jpg,062c6cc727cc7ed4d5a2f7384a4953c196b56ac9c8a66a160b2aba2cc0af250d,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:15.980209+00:00,1920,1080,,,0,,,,,,
c1139e1ad07ac4c1b8e80c079076ac59ada0d6b1591d62d92620867be0e0d642,,568,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00568.jpg,Fake/train/fake_train_00568.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00568.jpg,fake/train/fake_train_00568.jpg,172fc13d0347ff660b8b116f0ae593d6665c83be5d2e20d045f69f1ad92ff27f,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:17.695806+00:00,1280,720,,,1,,,,,,
e718641e3c001549faa175b05c2c9494f65e98d6fa2e4e1cb4640f4d1d31bbcd,,569,0.0,fake,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Fake/train/fake_train_00569.jpg,Fake/train/fake_train_00569.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00569.jpg,fake/train/fake_train_00569.jpg,711bf08d81adb81ec4395463f757f8eb15ded033c4e63d68d5c0c55734c15120,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:32:17.979357+00:00,1280,720,,,1,,,,,,
