sample_id,source_video,frame_index,face_index,roi_state,label,split,status,skip_reason,sha256,output_path,run_id,training_run_id,original_path,selected_frame_name
7c375fd6a329eafa35f4b16d4f640bd462b7d84c70aff749a1148141e6dd52b1,DeepFakeDetection_23_24__kitchen_still__YR5OVD4S,22,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,5937a025673d480d2a26a2d50f985a146367ba82742fe889cf622137689777f3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00690.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_23_24__kitchen_still__YR5OVD4S/frame_000022.jpg,fake_train_00690.jpg
0c2ecc72cbe90c73163f3dd79352e4698dd0258efbd12e71bfdebc9df74aac1c,DeepFakeDetection_02_07__meeting_serious__1JCLEEBQ,36,0,not_applicable_eyebrow,fake,train,SKIPPED,face_not_found,f125480effd8c6c49749dd05a06bdbc70566a66d69657769fe43720c81610e9e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00691.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_02_07__meeting_serious__1JCLEEBQ/frame_000036.jpg,fake_train_00691.jpg
b050f133c26cb379578a9bbec0504ea266c3ae6c57aaa6067ce2ed595641885e,DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__U6MDWIHG,15,0,not_applicable_eyebrow,fake,train,SKIPPED,multiple_faces_detected:2,75d4324a378035cc3bdbc148cc28380b1a279e9614e63a263bbd0c8e252ec4c1,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00692.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__U6MDWIHG/frame_000015.jpg,fake_train_00692.jpg
2364a0dfd6d23ba297bfc9794499ce00b73869066d4d9ace8898a3c631e40a87,Deepfakes_924_917,71,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,c8e07387a1b0b1edd10250b5df2b620c28c03a0d5c84be4526896f36dc519ecc,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00693.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_924_917/frame_000071.jpg,fake_train_00693.jpg
d1818e03a4a0ff4a22bbcdef350a7129cd51e374b5c02383800a3ec70727978c,FaceShifter_838_810,3,0,not_applicable_eyebrow,fake,train,SUCCESS,,88c48f7241cb8b81719900e6d1c6e453bebbe4bcd1f76d4e24d10e6cc02a1964,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00694.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_838_810/frame_000003.jpg,fake_train_00694.jpg
6edd35474681b8c4176aad908231e3253b642aed308bdf74940dd6695c586335,DeepFakeDetection_26_01__secret_conversation__BTVMWLG6,42,0,not_applicable_eyebrow,fake,train,SKIPPED,face_not_found,3c10691b2bbf1bb9a7f9748b57ebeb321edace398601e159c3ddcfb94b9dccdd,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00695.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_26_01__secret_conversation__BTVMWLG6/frame_000042.jpg,fake_train_00695.jpg
b689e8ddc9bea543ebd40bcab5e13a725c6f4b3fe108c1d054e276f48753bbef,FaceShifter_341_340,7,0,not_applicable_eyebrow,fake,train,SUCCESS,,5e887a725b473b580ba5ff2fd39085c6b5d9e72d3ebbe37d389af75fa2d12841,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00696.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_341_340/frame_000007.jpg,fake_train_00696.jpg
d3fcbdbe15d63b3f2887ad441a26774d16fa6628b862f1263a3fcde8af319956,NeuralTextures_131_518,1,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,fccb97a6a86c757a16976cafab6a68627692914b8d543705a97da19b14e126fd,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00697.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_131_518/frame_000001.jpg,fake_train_00697.jpg
112f459c94ba88287712d8e3eb79b61019e2ec360bc8cb05a3fcd3c4e23522b3,Face2Face_346_351,12,0,not_applicable_eyebrow,fake,train,SUCCESS,,cbdfb5632772e1ab69c0d744cfbff56cd273803484a0c9f899dc2d1b82d57de8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00698.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_346_351/frame_000012.jpg,fake_train_00698.jpg
d47c20ee9473f456aa55f461a013a8c8344fefc6a9e0c5012cb99fc9de324479,NeuralTextures_601_653,17,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,4ad56aa3c852f96b7abe0b09306028ba0e58a4221a2755564de847e69a0e4301,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00699.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_601_653/frame_000017.jpg,fake_train_00699.jpg
ab25b91a4d62a73568cb6ca739901da85d91f2c7c730fd7ae031b874a42625ce,FaceShifter_892_112,0,0,not_applicable_eyebrow,fake,train,SUCCESS,,16a48acafae3547db6cecd0e4abe66332c6d4484dd5dd2bdc282072b38f5c3c7,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00700.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_892_112/frame_000000.jpg,fake_train_00700.jpg
d55e15042c463e1e468af62027c73085fba04a93610a30ed2ab705c260950849,Face2Face_683_607,16,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,baeb8d3059b612c7e456c70c0ad96254ba8bb9c640c35c12dc7b1fa83d2962b2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00701.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_683_607/frame_000016.jpg,fake_train_00701.jpg
48a61ed023959ed2bbebd30bf994f6372a1f55126b576721529e57cf945449ca,DeepFakeDetection_15_14__talking_against_wall__4SO1CSAM,13,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,2f5a450b96a8eda61839521457735801a9ebb8a40377eaa5b1a7992cbb926b06,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00702.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_15_14__talking_against_wall__4SO1CSAM/frame_000013.jpg,fake_train_00702.jpg
116c211f94614882206f5d1a46150c928059bb1080bafb9fdca8ce9494e8ca38,DeepFakeDetection_15_06__walking_down_indoor_hall_disgust__QRCD27P8,62,0,not_applicable_eyebrow,fake,train,SKIPPED,multiple_faces_detected:2,7169d054a3defbfa8e2d12f0801d11a4a3c11e0270574f275e442f89d224ad9c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00703.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_15_06__walking_down_indoor_hall_disgust__QRCD27P8/frame_000062.jpg,fake_train_00703.jpg
7b29bf7048a716c484cdc89753f12e4fa42dec733b004bdb824d32e212f12283,Deepfakes_417_496,2,0,not_applicable_eyebrow,fake,train,SUCCESS,,7b8c1bf033f619eac5078f92a1d67a82ce4f5c346eba5b3e821b4f37ddd11999,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00704.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_417_496/frame_000002.jpg,fake_train_00704.jpg
e64eb04286d89fb0b8b82e57476b6c61a838210252b48cd38807bbacc9afeed5,FaceSwap_790_014,26,0,not_applicable_eyebrow,fake,train,SKIPPED,face_not_found,9baea29b43a126b1618fc7fb65b834cd13d099985a1d0d59881d33d39448a4df,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00705.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_790_014/frame_000026.jpg,fake_train_00705.jpg
30a694cb36ddaca0c55dddcfa8d3e13859ee8b76c9dd5e30c2857cfd3e96dafc,Face2Face_815_730,29,0,not_applicable_eyebrow,fake,train,SUCCESS,,6e6531ff308179fcb3f858ecb95dc0208ee0e533fb70a6d31e15b4331ac7bfec,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00706.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_815_730/frame_000029.jpg,fake_train_00706.jpg
b126b7159fc3d4fe063e09a061d31a8c5fe35727a88d8bb50ecfdc81771ea08c,DeepFakeDetection_21_11__walking_down_indoor_hall_disgust__T7DK03O1,46,0,not_applicable_eyebrow,fake,train,SKIPPED,multiple_faces_detected:2,9c9af5b05ce53295841a9f9f410f40a02cd7b00bc2eef440cfdc3187a44f9422,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00707.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_21_11__walking_down_indoor_hall_disgust__T7DK03O1/frame_000046.jpg,fake_train_00707.jpg
da0482fdd3f2846ed2181ccc3cee08a6be6544cdc562ea762ea24ffba21ef728,FaceSwap_832_762,13,0,not_applicable_eyebrow,fake,train,SUCCESS,,4d41462c81d46d2099130d478c033456793b560ca8082adc197fd3775ac20307,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00708.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_832_762/frame_000013.jpg,fake_train_00708.jpg
d42917f07e7a518ce367fca63fe43c1333294366e5ed11a4bd260bd666e4a900,Deepfakes_952_882,19,0,not_applicable_eyebrow,fake,train,SUCCESS,,1e8bb548f9bca8578e149a3cb6064ab6ad8edd5c55ccd404ff4363a392f5e720,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00709.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_952_882/frame_000019.jpg,fake_train_00709.jpg
8de53fec8ef3ce444e4b152c0b3280f089ec92c2355dfa53a8067247de590191,FaceShifter_688_645,26,0,not_applicable_eyebrow,fake,train,SUCCESS,,4ace501d37fde86b98ae85782ede09ce669e4ccef517d654a15800163aba7d5f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00710.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_688_645/frame_000026.jpg,fake_train_00710.jpg
0ca85db1dcfa27bf50d965cf89dbe4a3f4d619d990c7128474dd1ee26e845c0b,FaceSwap_458_722,18,0,not_applicable_eyebrow,fake,train,SUCCESS,,d54cd91e53f4edac2dd9faafdcc7c45c585e98810ac0596db24edbf251a0e8e9,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00711.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_458_722/frame_000018.jpg,fake_train_00711.jpg
599add018036183ae4ad8cfe7ba05d1cc132108f28b5a6c93116137ee6c49530,DeepFakeDetection_02_15__outside_talking_pan_laughing__I8G2LWD1,22,0,not_applicable_eyebrow,fake,train,SKIPPED,face_not_found,f2d642493d5e846dc450b49a7537e563152e82e9cf80cf4c0cf5271101dd3a53,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00712.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_02_15__outside_talking_pan_laughing__I8G2LWD1/frame_000022.jpg,fake_train_00712.jpg
ae30d562b26391bc73993bfbd95d0bb34f68a397e78458f87a7277a5e894f1f8,FaceShifter_773_652,26,0,not_applicable_eyebrow,fake,train,SUCCESS,,550a8c378d015efce045915d1bba4f19a288ac1f6eb0a28cfb3cedd36c7cf70d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00713.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_773_652/frame_000026.jpg,fake_train_00713.jpg
f4a1b14a1334911a9e9f4c6bb0f14378c013c1bdc719254c85d5bc78c8cd1f56,DeepFakeDetection_12_15__kitchen_still__RK17XFJ9,16,0,not_applicable_eyebrow,fake,train,SUCCESS,,c34ea6e4efbe6433a31e312d3b705a964e700e5d2b68d6de61a1fea097fc15e5,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00714.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_12_15__kitchen_still__RK17XFJ9/frame_000016.jpg,fake_train_00714.jpg
25e2a9ecae938168a464c23a5ae8fa947434730a00ce6a34b52a9ef41fa56160,FaceShifter_338_336,28,0,not_applicable_eyebrow,fake,train,SUCCESS,,fccf6b2883cadc073cbc44d522775ad9ab94120bf3513201d3c8398ff87d4da1,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00715.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_338_336/frame_000028.jpg,fake_train_00715.jpg
f04b3f77a0ab66eab0613c9c34dd6083278dee5df1c47863dba78efdf0094d3a,Deepfakes_375_251,5,0,not_applicable_eyebrow,fake,train,SUCCESS,,be72da2da59ca4e5adfd3c9f919f76baf3e5c9617c21f15c147019cb25329edf,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00716.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_375_251/frame_000005.jpg,fake_train_00716.jpg
518f36d3d8253ae48582706d2cb0662395f88f1f0e66072784dda80da2e3cca2,Deepfakes_938_987,0,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,6411c5dc93f5b32e2f58fdba34d187c1dd895d9253839bf235affd0874e90c16,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00717.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_938_987/frame_000000.jpg,fake_train_00717.jpg
8538f706e39c51b4e9855f0943a80e05518c71794dfa44a59394afb4d6af982f,Face2Face_858_861,1,0,not_applicable_eyebrow,fake,train,SUCCESS,,b0fe91a01cbff8018d033b6ae7ff919c76866e97ac1e51006e34e54e60abd0a0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00718.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_858_861/frame_000001.jpg,fake_train_00718.jpg
c9a16d0de9eaa8691249ec895a6f08596b838dc8071f5067dfcfae62bcd95d29,NeuralTextures_888_937,7,0,not_applicable_eyebrow,fake,train,SUCCESS,,2576042f3a2ac16d594a0a22d209cabd4984a966fd61d55272ed6a7ffead9cb3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00719.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_888_937/frame_000007.jpg,fake_train_00719.jpg
bed3501d54b0182f1277d31a10ed138a61b5020c3ef393b1082ba1b62c62d5ad,DeepFakeDetection_15_03__podium_speech_happy__Y11NT1YX,60,0,not_applicable_eyebrow,fake,train,SKIPPED,face_not_found,96e4d5120f066ca59e60afb9124417ba82712ac98210fb635a8ad330600efaaa,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00720.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_15_03__podium_speech_happy__Y11NT1YX/frame_000060.jpg,fake_train_00720.jpg
bde0f5ee8664411abf7939ba7f3f9d6fbfe48331ad70be0743a1e42ef9d7025a,Deepfakes_967_984,18,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,5f8541cf7e2b7ef5a984b5374a55fae29895c008131fded8c59b28adf6e290e1,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00721.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_967_984/frame_000018.jpg,fake_train_00721.jpg
9a6d41f569c14760c16c4f557b577bbb8d76990513c92ed5977135330fcf6eb0,DeepFakeDetection_09_13__kitchen_pan__21H6XSPE,13,0,not_applicable_eyebrow,fake,train,SUCCESS,,29b4603e974aa73bc336f48faa92301536edf09efa9f540ff6087046466616b9,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00722.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_09_13__kitchen_pan__21H6XSPE/frame_000013.jpg,fake_train_00722.jpg
95b9fed7359e55b41652a3aa703500de868ce6b27cce1721a85218a3aa108564,Face2Face_039_058,19,0,not_applicable_eyebrow,fake,train,SUCCESS,,a7af8bf4554450236b185a2addc92bb344732589c19b009af31a793a7964ba92,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00723.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_039_058/frame_000019.jpg,fake_train_00723.jpg
37af40822b4a3ae4a36742217cc1d2f7026b795cc110dca442df2a961fbed1f8,DeepFakeDetection_12_13__podium_speech_happy__BFH4F0N8,28,0,not_applicable_eyebrow,fake,train,SUCCESS,,642d92fa48cfc31c6f7e5817b4d4cf5b089924fee9385b1442caefb8bbdcc7cf,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00724.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_12_13__podium_speech_happy__BFH4F0N8/frame_000028.jpg,fake_train_00724.jpg
321ba94710cd4421815d9e1d6f86eeceb7fcda62b3a6513890e177a9212d1743,FaceSwap_143_140,23,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,a30b09c5dc0a3aa5964c129d1c8ea36f4089bf7f01faea0bfb5dcb6ee3c345f2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00725.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_143_140/frame_000023.jpg,fake_train_00725.jpg
0a8096d44d56f33ee98567f98aa0f0e7cd4ca526eb1f970a53cf203bf70ffbb2,FaceShifter_864_839,14,0,not_applicable_eyebrow,fake,train,SUCCESS,,bbdffdc067f2705fb39c431d8e8f2a9a7761b4bc16f39392f1ad94753b56fb2b,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00726.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_864_839/frame_000014.jpg,fake_train_00726.jpg
f114674fc5a0b23590794a30bcb316755d193539198bd9e57f832be52270e288,Deepfakes_485_425,12,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,cbeec6e4526badfdb457740f6bcc919fd32ae6aa671347a8a6a2dd9c4951648e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00727.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_485_425/frame_000012.jpg,fake_train_00727.jpg
b8f8a7785d1578cd52b3f7628a11d22aefb9467d446101a79f7ce85294667507,NeuralTextures_036_035,3,0,not_applicable_eyebrow,fake,train,SKIPPED,insufficient_space_below_eyebrows,c368d512bd76d77987045980d5e2a8d909d89b0fe2b32cd43959e2362ad7ac9f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00728.jpg,20260806_142915_eyebrow_roi_seed42_b775dfb93f,20260807_0948_eyebrow_hog_lbp_svm_seed42,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_036_035/frame_000003.jpg,fake_train_00728.jpg
