file_name,label,source_video,source_group,split_group,original_split,split,sha256,orijinal_yol
real_train_00405.jpg,real,793,real_video::793,component::c306ce95d75f741a,train,train,09877dbe2a0d843b67beb8d35e6be02b08a39fd6e2b7234bca7eeb36a85a0d9a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/793/frame_000007.jpg
real_train_00406.jpg,real,113,real_video::113,component::4d092bdbe8fb2b20,train,train,b72b14bb664f4f243aea007dd9f8118fa44cb6dcf63c7df4ab91633ab9da7f86,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/113/frame_000014.jpg
real_train_00407.jpg,real,691,real_video::691,component::1c950c411c60fa90,train,train,e6f959e56f9ca0c521217441c9fdf804ea3c0d6468185d4772c7bf9781a39774,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/691/frame_000011.jpg
real_train_00408.jpg,real,840,real_video::840,component::b83b5607abdfe84a,train,train,13a101798d46fd3521b4c55c781dc66f374fad105e09f833d189fade47c0902e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/840/frame_000005.jpg
real_train_00409.jpg,real,638,real_video::638,component::b1e5c82f21bf3869,train,test,9ba7cad9da4866e9db025daec48d3a39b8d4a2c1ec9e2af788a9edc5e8b187ae,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/638/frame_000020.jpg
real_train_00410.jpg,real,778,real_video::778,component::84d7c78ebce87205,train,train,21583a96e099c3ace65fce7736e347414fcf8c4e536804d9ccac75d17d7f4f1c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/778/frame_000013.jpg
real_train_00412.jpg,real,540,real_video::540,component::d7d12e4a0d7c57df,train,train,121fad3475bef592e5b51197a58efc19df5d11976776f4711713d1dc5a57f757,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/540/frame_000048.jpg
real_train_00413.jpg,real,691,real_video::691,component::1c950c411c60fa90,train,train,f98befc98d4d5e43e4fb8ea4eec1d226db8c72b2e3eecd408360b26a1fe64b96,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/691/frame_000026.jpg
real_train_00415.jpg,real,702,real_video::702,component::90c30c3eaac438f7,train,train,cc2ebe508ec5b2d59ad301cb53844ad1a42e125f57fd13299f1d53cb7c82f992,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/702/frame_000008.jpg
real_train_00416.jpg,real,199,real_video::199,component::872a1a5dc1b75ad8,train,train,b65de8f9b816e315ba8a65ef2082efe2dc42b00e527e29904fb695191cf802e7,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/199/frame_000011.jpg
real_train_00419.jpg,real,311,real_video::311,component::65aa8e23bf92cb75,train,train,9339fc7d96e22af241a60e2bb8bda62299ba5730584b5dbb5867ebd450287bca,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/311/frame_000012.jpg
real_train_00421.jpg,real,832,real_video::832,component::657154a01acec12b,train,train,f429917e3f9e6e9cdd7dc6ba92c13cea2e3779ac97de808eb97ce27a55ef77db,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/832/frame_000013.jpg
real_train_00422.jpg,real,123,real_video::123,component::abe95519059eff62,train,train,c71486bf9e00ffe711dc00eac6a631d23a6df3a30e07176b682426a0897747fd,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/123/frame_000006.jpg
real_train_00427.jpg,real,615,real_video::615,component::734af98cf2e72a11,train,train,777d5424cc94e7aed74018ddd59e2fc12689f0c48aeb7b5517d25b2f92b79f9e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/615/frame_000013.jpg
real_train_00429.jpg,real,761,real_video::761,component::eadbd3d9c87d9c3a,train,val,8d6d99c89cb24b8a677b9fae355a207e3def0d42cdbee90afe2df9592fb338cf,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/761/frame_000008.jpg
real_train_00430.jpg,real,423,real_video::423,component::024ac91240eeb812,train,train,55987c2a5570325ad7e06ba689cc7a7bea1604b6de75562015831fb2729761ec,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/423/frame_000055.jpg
real_train_00432.jpg,real,201,real_video::201,component::6b7f776bae21e472,train,train,a525c47f385d2e1e3d136097e4c9219e56dc729d3866dd69f5636a195eb24e8c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/201/frame_000023.jpg
real_train_00437.jpg,real,149,real_video::149,component::4f83e9e728bb7653,train,train,f5c91e49e93237c40cb9ae4ea3776c3ac306dd0d3cdbf2a5e5a372659498d35b,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/149/frame_000018.jpg
real_train_00438.jpg,real,342,real_video::342,component::4f1f0ecffa491b9b,train,train,af510bac44faf337742acf8aab3301f591820741ebd3699905d5baa54457c21a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/342/frame_000003.jpg
real_train_00440.jpg,real,793,real_video::793,component::c306ce95d75f741a,train,train,7feb6f8a37d6f7d026864ef30f96ca8231820c41453004fe4a564de4738417b7,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/793/frame_000031.jpg
real_train_00441.jpg,real,326,real_video::326,component::4227017397629408,train,val,5da608090c6326ae4560a5f148dc9eedca1bcaaaeb6dedcc012b0cad166909bb,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/326/frame_000027.jpg
real_train_00442.jpg,real,653,real_video::653,component::8ada3e7829d7593b,train,train,1bf37e765231deec6c4563ebdd400a4f58071e5783761f186d00abbcf7045f60,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/653/frame_000018.jpg
real_train_00443.jpg,real,204,real_video::204,component::07d1c93a91463cd8,train,train,248a6173e65c6112cddf91a1398f3392f6516abaf0139af0f6a6656f4609f396,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/204/frame_000015.jpg
real_train_00444.jpg,real,061,real_video::061,component::d41e5f494834f784,train,train,3ac3c3abb8f1a58d673bac074b2161caa42a68d8bb697e623c471023094a0443,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/061/frame_000009.jpg
real_train_00445.jpg,real,222,real_video::222,component::943545ae63f0f143,train,val,a72d189be5c472ae7a4ea3da949be08891442e2d8754db591f0d1e30a727cbd4,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/222/frame_000007.jpg
real_train_00446.jpg,real,823,real_video::823,component::0b855d59ce342347,train,train,be6dd810d799c50e81a652dc3f26273cf302b3f55780ee0371ecab587da8d1f6,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/823/frame_000026.jpg
real_train_00448.jpg,real,878,real_video::878,component::93c7c8a5887e9bd6,train,val,c64b746f640ec0850ec7bf971ca8d55468b1b561963b1c4a117c481d68f47e73,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/878/frame_000032.jpg
real_train_00449.jpg,real,770,real_video::770,component::aff224f3fd249008,train,train,6f5cdaee5450c943aadc5f04026f835933401b639dcccbd9006978f548af06c0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/770/frame_000011.jpg
real_train_00450.jpg,real,341,real_video::341,component::ddfdf4e1a555231c,train,train,cbf385769e28947434461b7214c82007fdd4b89ac7f78358b7ce0e8866b08a7e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/341/frame_000019.jpg
real_train_00451.jpg,real,740,real_video::740,component::94ebbbaf8e04ada6,train,val,c04585677086320aab032a73e29f4d4593bef85fa9fa789417672274b0efcef3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/740/frame_000009.jpg
real_train_00452.jpg,real,074,real_video::074,component::14dcb07c95ed93a6,train,train,50d758854bb8a231c162d2590d9838d0d1a7b31503484ee9826b0b03d09b9094,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/074/frame_000019.jpg
real_train_00454.jpg,real,991,real_video::991,component::836a86dcafc90d0d,train,train,a0ff43d6484bb3ed91805bce8b773169fa8c444c30cd594f90e1956fb0eeb535,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/991/frame_000020.jpg
real_train_00456.jpg,real,752,real_video::752,component::f0f984bb45db5d6f,train,train,830371635cf4b771de505531878b6cb59a6cfd12ae9eb4c91fba20462455d166,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/752/frame_000018.jpg
real_train_00457.jpg,real,948,real_video::948,component::74bff62b62e3710c,train,train,9be12c76043a205fc2580faf5f8d20a720e281d983bf695fe066f5f7e81acc30,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/948/frame_000007.jpg
real_train_00458.jpg,real,716,real_video::716,component::3204c40552e44269,train,train,f09df3b4e83ab11714b57a309fb9e39f6a7554d6170abf37151f89399693533a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/716/frame_000007.jpg
real_train_00459.jpg,real,716,real_video::716,component::3204c40552e44269,train,train,5e670791fa6fbf249404d6d7c12e0501decc049e34097821c6a97bef6c6d5372,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/716/frame_000024.jpg
real_train_00460.jpg,real,582,real_video::582,component::d6e45b64eeb8a38c,train,train,f9d824d0fd911293f90858f4e54d7fe63b34e4ed60964a3edfe477249ab11dbd,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/582/frame_000004.jpg
real_train_00462.jpg,real,040,real_video::040,component::c522ff1a4941f11f,train,train,714f6c7b6b82551c9952dbc4ade445a3386d784cc9fa998f2bf84e9538b5e1e8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/040/frame_000022.jpg
real_train_00463.jpg,real,391,real_video::391,component::45ee6f744eb8119e,train,train,77ea9617425be5e21f2da158f3d4b174ceb413a395a758cb18a2fd2c29ceacdd,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/391/frame_000027.jpg
real_train_00464.jpg,real,779,real_video::779,component::0b665fc87f33aa99,train,train,f001ca10bbb1c89dda5104ce70405b52ada2a91587a9fd02ba002816524fe68e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/779/frame_000004.jpg
real_train_00465.jpg,real,556,real_video::556,component::d54356b856d454ff,train,train,00c1095047e1917eb6589352f4dca0149a38e78241314cbf4af316bdb233a563,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/556/frame_000009.jpg
real_train_00466.jpg,real,088,real_video::088,component::2498927176cd5580,train,test,62e85ecf0c76602ca8dc0fa59f44476639bfe29616d84a8dcec41cdeec4e6fe5,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/088/frame_000026.jpg
real_train_00467.jpg,real,878,real_video::878,component::93c7c8a5887e9bd6,train,val,226af1ce2cbd65d862a03fa0d7a4e351c56a234cc99f5a5c653ced42ce770d36,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/878/frame_000021.jpg
real_train_00468.jpg,real,630,real_video::630,component::168090aecae88e5d,train,test,6e3d4632a0bdef937bb5ac52903aabae7d1b1dd45e29a37affaf57b32b8fe511,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/630/frame_000018.jpg
real_train_00469.jpg,real,485,real_video::485,component::bb403bd096427613,train,train,2ce635f47ab9752d7e134ef23e0b5231274350365919e220831f6067771b530c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/485/frame_000016.jpg
real_train_00472.jpg,real,512,real_video::512,component::e67a3b0dd5edeb62,train,test,73bd6d564da638da6362cbd7e978f6704cb3c42f501283128c76b5a99726e00e,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/512/frame_000033.jpg
real_train_00473.jpg,real,919,real_video::919,component::39c87f47476daf16,train,val,b598bdd8257d10f311e7efe1480daac1603f86fd7d249994c9bab73a167b8464,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/919/frame_000013.jpg
real_train_00474.jpg,real,478,real_video::478,component::8316cafb2aafd2a4,train,train,4ae2c83f0cf50c9872ddaf5cf9cd6cc56b0b5143422cfdd828160cf3890694e9,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/478/frame_000019.jpg
real_train_00475.jpg,real,368,real_video::368,component::47a07e50fb99015f,train,train,e63c75412c4039382f79a91a2ac0e680047a21276519d29d4e5461728d5aceb2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/368/frame_000017.jpg
real_train_00476.jpg,real,872,real_video::872,component::eaa46562f6c26b27,train,train,0015c552f9b6ab26f7229dc09dcbcaccdfd396aa037c27f0ba642e61109d97a5,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/872/frame_000003.jpg
real_train_00477.jpg,real,124,real_video::124,component::9da8bb8d555476b2,train,train,a6bdf26e4ad5174c27e2b66b3230fd9563db08c1946ddf6a604bf9ffaa0aa5cb,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/124/frame_000004.jpg
real_train_00478.jpg,real,641,real_video::641,component::ee28c4b797153a4a,train,val,16e11390db1208fbdf6a309d40f1c873ed08839d69b1b6644e49d48d25b7ec51,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/641/frame_000006.jpg
real_train_00479.jpg,real,266,real_video::266,component::cadd93e48d137433,train,train,12a18d4f1c8d7760cf8537f8c25e9da8e62fb6a5b004e552e5a5632ec4167782,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/266/frame_000005.jpg
real_train_00481.jpg,real,771,real_video::771,component::117e5c9768ea0fcf,train,train,e5ab90d9f308ea42391253e7d9477610e1e08068c8178fa848c4eae01a1a3450,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/771/frame_000009.jpg
real_train_00484.jpg,real,506,real_video::506,component::7ce7f12c982286c0,train,train,d546ffebc45f28ece25ae921dfd9ccb880ae8dc5a8e4a5f65fd5354a062361c3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/506/frame_000029.jpg
real_train_00486.jpg,real,987,real_video::987,component::d1506b92ffed0bd4,train,train,7bd8b5157b6fcd8ae0b67b8945e0c546a5935a59f7da5e217d502ddd6e3cb305,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/987/frame_000010.jpg
real_train_00487.jpg,real,447,real_video::447,component::794a6bddff4c61c7,train,train,c3f5458b94ac137022fa7580de86dd07dd1ffbc0269b06dd7851c9880883f339,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/447/frame_000011.jpg
real_train_00489.jpg,real,232,real_video::232,component::f2edd3e98328c67b,train,train,d522cd3a16b5b1acf86d87c87565c8a93de0b6e294cf410c0daa009a9e11c6c3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/232/frame_000026.jpg
real_train_00490.jpg,real,028,real_video::028,component::8ac62a8ab1959f99,train,train,53b22212f2b9537b1d37629eb8a046250bca54668e47efb0206fce8e5d8a879d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/028/frame_000001.jpg
real_train_00491.jpg,real,398,real_video::398,component::10bbbc5576cfcd42,train,train,af2ff698fae46bbd14621fbfa49a728a5f14cfca338048558bdd4153324aed2b,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/398/frame_000001.jpg
real_train_00492.jpg,real,987,real_video::987,component::d1506b92ffed0bd4,train,train,bf7003a65d870dffc9de3efe4323d6972143511abfb8d639091486e01a336650,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/987/frame_000029.jpg
real_train_00494.jpg,real,088,real_video::088,component::2498927176cd5580,train,test,f06bbdb6782bc51760cd9fd1fba344256393d7025a4ef0361304541cd50c1710,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/088/frame_000035.jpg
real_train_00495.jpg,real,403,real_video::403,component::b8f02b2ab6c36afc,train,train,0534c30ee79c9d2d3ed56a1cfb444c2d2edb9e0d7b1f4dee022fff65ed9b27a0,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/403/frame_000020.jpg
real_train_00496.jpg,real,889,real_video::889,component::c78abafa4be785ab,train,train,27eb7c80a085025e238e0219564c039326c808fd05cc25d582a7b28cb280ee18,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/889/frame_000018.jpg
real_train_00497.jpg,real,644,real_video::644,component::1bdd5469e5a3dc30,train,train,674ee97452c016bde5d794c748ea637cf0d9cc941769edef95098267535b5f75,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/644/frame_000015.jpg
real_train_00498.jpg,real,336,real_video::336,component::73754f885a2f5ee4,train,train,bb39e5cf37976a4e4f172a05194dd3f2e3262350ffa19a79e6b4e1ceaddd440c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/336/frame_000021.jpg
real_train_00501.jpg,real,898,real_video::898,component::a14fba8290217fed,train,test,8dfe0ad344fc331a37b3305c9e8ea736a77972f591720197e40852dbc8d4dfd8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/898/frame_000008.jpg
real_train_00502.jpg,real,793,real_video::793,component::c306ce95d75f741a,train,train,95b7d433ced7ceee736a57e5dda9a0cb066d52bebbfcff133f384e786bd02a50,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/793/frame_000030.jpg
real_train_00503.jpg,real,729,real_video::729,component::e55a7620a28965f7,train,val,aaf02342044ffb45e851beb2b3ce87614e69944ec535388ecf84cfcd550ed703,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/729/frame_000022.jpg
real_train_00505.jpg,real,506,real_video::506,component::7ce7f12c982286c0,train,train,8cc37f7cf98afb6b794876855ab135010668e94ff3bf74633a0c75c27af6be6c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/506/frame_000008.jpg
real_train_00507.jpg,real,384,real_video::384,component::2f6feeb8c4ed16e0,train,train,e3c5e88a62e2cf8f7285cd6041252a483477692d9249968eadd59405a18605b2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/384/frame_000024.jpg
real_train_00508.jpg,real,406,real_video::406,component::19c45e8a960fd2d9,train,train,d238642290dfbcd204e477cfc532a8ac55a556f28c1eca6ef6b21952175e7cdb,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/406/frame_000018.jpg
real_train_00509.jpg,real,262,real_video::262,component::59a09c11c1eba59d,train,test,12c46c8f92200705f0eddc70923bc804082d5a09844bbb693741c98cfbc74f75,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/262/frame_000019.jpg
real_train_00511.jpg,real,119,real_video::119,component::dcae803a170ab1c2,train,train,2a5645fa963fd3370f4ecf20b4dd39ee28519314a257fbe67bccad5ca4416663,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/119/frame_000008.jpg
real_train_00515.jpg,real,400,real_video::400,component::2761bc6be86fe17d,train,train,a88020de42f0376a2ccf95bb7f3abf0a896a7f3188bdefe3479a0885525e7d98,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/400/frame_000019.jpg
real_train_00516.jpg,real,483,real_video::483,component::ec08db2f165e9842,train,train,d21246aa07c7a37e79ba48c259b464655754c8f4f63abeac68730f8a5b46bb12,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/483/frame_000014.jpg
real_train_00517.jpg,real,784,real_video::784,component::ced8458c20f8ceb2,train,val,10ebd4b63739e6e25886520ed104046929ab932723a158ff1857fa410867b9b7,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/784/frame_000017.jpg
real_train_00518.jpg,real,771,real_video::771,component::117e5c9768ea0fcf,train,train,a15240990d7030527788a02ca036eb57a2936156dee1ef339626f878c28220ed,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/771/frame_000004.jpg
real_train_00520.jpg,real,304,real_video::304,component::d786c7aa5a613a1f,train,train,6905030356fd41f97ac0430e8173b1e69b0df047e3b0cadbef2445c406dc1ab3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/304/frame_000005.jpg
real_train_00521.jpg,real,796,real_video::796,component::0665ca48bf619325,train,train,de0b821972c3c94c928aa3e36b7665176e51f299f26580046fb1e4103c4efb02,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/796/frame_000036.jpg
real_train_00522.jpg,real,435,real_video::435,component::49313b1565acb36b,train,train,92070c6f248c97158cfe91484e4823b73fe7c14b72add042ab810a3f4cbd08f8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/435/frame_000023.jpg
real_train_00523.jpg,real,700,real_video::700,component::78eb760ed37b0c30,train,val,098e041716a8d6c5483a06776f89154f65dbbc7f50f1db61bf2c727d050424c3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/700/frame_000007.jpg
real_train_00525.jpg,real,000,real_video::000,component::cca72a6fb54daaaf,train,train,c133f25ad798a62e23ace2511bbc47353dbd80ffbf95adab64e1ae1d3067abb5,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/000/frame_000020.jpg
real_train_00527.jpg,real,795,real_video::795,component::046814369d077d52,train,train,d25a6a7a629fe01792032a0e04528389b2a1e7f98f57c5d136e49f03e8ef4e23,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/795/frame_000011.jpg
real_train_00528.jpg,real,160,real_video::160,component::9901a8fbe78de314,train,train,b102f9c6551b62701468b196b9cbb41f0c2d18fe710399e2970cc2f399a864fe,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/160/frame_000024.jpg
real_train_00530.jpg,real,122,real_video::122,component::5ccdd0709adbb2b0,train,val,ea7cac75c4bf9ab10464a49602b3beccba56780e616fbb1674bf51ca3d1c6cb4,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/122/frame_000003.jpg
real_train_00534.jpg,real,507,real_video::507,component::4532a7c87e473f79,train,train,510114c03190e622f6caac131379b91a122ad20d5ac8fbba745b6524412ec731,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/507/frame_000006.jpg
real_train_00535.jpg,real,948,real_video::948,component::74bff62b62e3710c,train,train,bdc5650b2674dc7e17294f7901f332596f973d51118bbd9c2a0ed17fb0e51239,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/948/frame_000019.jpg
real_train_00536.jpg,real,997,real_video::997,component::06be63d8846ef83c,train,train,5a4a905ad8df826873d499fff585850ab89ac734767171817ae65a7089486c8d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/997/frame_000023.jpg
real_train_00537.jpg,real,780,real_video::780,component::02e4a417a1c6f9da,train,test,d9db57eccf18046730bf8ac93cd26d048c54bf629701a9679d9db20fe7d8086d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/780/frame_000018.jpg
real_train_00538.jpg,real,239,real_video::239,component::1de2bf2c2bb52749,train,train,792f5bef28876c0c3162ffeba5896dc52b777d1fd0eec5536e9479e5ebf13820,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/239/frame_000007.jpg
real_train_00539.jpg,real,702,real_video::702,component::90c30c3eaac438f7,train,train,d2e3c02f1c0c3285cca6266c3c70af6c287e6fd87796546fff51a02a714f4d2f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/702/frame_000021.jpg
real_train_00540.jpg,real,942,real_video::942,component::d1204cd1add3cf96,train,train,5d8b9c0ea25e9f2e02e9b92d434160d6b65ec28ffc477143b61168ea6172701a,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/942/frame_000000.jpg
real_train_00541.jpg,real,514,real_video::514,component::7e68c1f11837ed67,train,train,bbc1eca3230753390d81db13e35401422e84e30cfd91d5de28e5a12987cde7fc,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/514/frame_000009.jpg
real_train_00543.jpg,real,543,real_video::543,component::c6822b17650acc3f,train,train,3bf7c3b079749f892e8cb83ccbccfaf4d95054416592963f6148abfe95322e38,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/543/frame_000027.jpg
real_train_00544.jpg,real,943,real_video::943,component::b3e3b1445655d44d,train,train,5a78295296ba39981420512e613511abf81c25641ddb5a961582db51706fa885,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/943/frame_000023.jpg
real_train_00545.jpg,real,105,real_video::105,component::3721043cdf77f6fa,train,train,8183e58fd2ebf31efd49d6c286dcbffd59bc60ea1a073a3b82a5ce82d0395682,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/105/frame_000009.jpg
real_train_00546.jpg,real,063,real_video::063,component::6db20fbcabd1be05,train,train,553f13a59fbd9246ce54f0518b1506079af498dfb83285e42c404f143cf873bb,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/063/frame_000045.jpg
real_train_00548.jpg,real,126,real_video::126,component::e3c0464e4eb069f9,train,train,1788544b7138ae248cd1f94cd842878bc723f83d67240255bc061a12cce22b03,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/126/frame_000010.jpg
